,duration1,duration23,duration2,duration3,duration4,duration6,duration7,duration5,duration10,duration8,duration9,duration15,duration16,duration17,duration18,duration19,duration11,duration12,duration20,duration21,duration13,duration14,duration22,critical_path,baseline_duration,actual_duration
0,0,0,304,304,176,1032,1032,448,1985.5577885135617,681.8311891095733,697.1724920686374,1394.4716771660019,1426.4259523464953,834.0812590211203,889.2692541675196,1176.8840336160395,850.3936890316259,867.3040862600161,194.39684395379615,501.28158159744777,1167.6842559564739,1481.5387721347417,172.4457981334679,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,4251.096560648303
1,0,0,304,304,176,1032,1032,448,1816.902027468718,699.9903108137373,708.307466028386,1460.4635131437703,1601.6445590028393,899.7291998043435,937.5992248710094,1302.5103504287904,863.6169521926713,814.2069090292636,196.20041906999873,514.4277792310065,1124.5538903974198,1391.3290409307394,188.9977973007529,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,3992.2310683994574
2,0,0,304,304,176,1032,1032,448,1917.4459198469722,700.6195732247825,700.1665770010864,1460.1123066282003,1589.070062704209,851.782880997321,972.1879340737092,1437.4721333871182,787.7732676672647,779.1688374853006,192.93631763113586,538.0610139610326,1104.5382093001222,1303.605376734689,195.22743568926293,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,4005.051296581661
3,0,0,304,304,176,1032,1032,448,2063.232463324085,690.087722531692,700.3294620732655,1483.266947843983,1493.7379945028888,845.2985195217542,951.5020076160878,1350.881510752752,874.2845263502609,900.4017286925126,191.79418512675443,588.2488910535035,1196.632140700553,1332.3615542791465,156.29886174178478,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,4179.594017603232
4,0,0,304,304,176,1032,1032,448,1893.42971811187,703.2146106680998,699.0625738576814,1415.479566029375,1596.0206744160832,905.162126732337,885.4643493226745,1236.735872492572,944.3217763057536,862.0059894234354,198.84523741209136,555.1085905882738,1130.9944294710738,1442.757882726552,196.91478469321572,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,4120.187600838422
5,0,0,304,304,176,1032,1032,448,2035.1048859988382,702.2332886900433,687.4398392660626,1368.9570667796763,1661.0764346294077,889.2512762710882,951.1384559218726,1299.4118493224535,873.2779975482213,862.2788347637435,199.49034097696753,599.872622235407,1203.0201918674832,1409.4152062189291,170.95068690401882,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,4228.520092217767
6,0,0,304,304,176,1032,1032,448,1818.6678515377116,695.8117915087751,709.6024651509442,1492.370366281029,1641.2185314205065,918.002689695076,921.3003929053633,1243.2335341544915,935.2579136665563,875.7308338102704,190.8765106999161,485.1457732840439,1172.197476756164,1283.242569557055,175.2771420203666,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,3885.9104210947667
7,0,0,304,304,176,1032,1032,448,1733.5732088272268,691.253971824644,694.6432652739179,1471.5957375671187,1701.0097245046054,823.1307335731311,813.1424103041611,1363.0560435692332,886.5432838811387,833.8086926645041,180.13054923864846,521.2444387642522,1190.3247689505401,1398.3863205900068,160.92924245288438,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,3915.959529417234
8,0,0,304,304,176,1032,1032,448,1938.032393987339,695.4803546039515,686.3916749337773,1475.656518821576,1440.6802225717436,886.0414561003166,941.9105588868152,1301.5056043843606,844.1426044878517,842.5340923869672,207.0999134107984,503.30991320765304,1082.3278591951462,1432.3034828936381,192.3293280134181,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,4154.335876880977
9,0,0,304,304,176,1032,1032,448,1950.1861079012067,693.124222197753,678.2633700421003,1494.0925560670319,1702.6756717288888,968.5761313861628,853.7556488004204,1357.8800781922882,853.9652730891787,810.5939232875808,195.1281875533162,586.1548027958805,1176.5003138729444,1351.9237657531194,197.78679585422074,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,4086.1098736543263
10,0,0,304,304,176,1032,1032,448,1811.088661221144,682.2771657691612,705.3339703867176,1430.3597418036888,1642.7906643428714,943.8435219494144,880.3552849111737,1317.0664947228302,892.9702395563033,849.2809703542954,194.8975322953145,516.4230714630637,1115.2135387544768,1407.0906721880472,183.84270940295994,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,4002.1793334091917
11,0,0,304,304,176,1032,1032,448,1874.2372560489925,692.5405149420451,692.9137894705851,1427.4607410144595,1440.7452015900683,832.3955123588171,954.6391808900703,1339.7051733390838,855.8865968986133,808.6710496141216,185.1213227970504,540.3251009301885,1104.7438758734063,1330.3819930963002,171.30415686233832,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,3988.619249145293
12,0,0,304,304,176,1032,1032,448,1964.4513951989024,684.1126760633194,691.3798902348285,1444.0901325812329,1727.7399225454092,859.7253102250064,892.0149471412568,1338.8458343203235,949.0674767718767,848.70124698743,206.1620057372491,581.2442151488015,1211.1608109132137,1363.648055457635,179.85271236510224,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,4112.099450656538
13,0,0,304,304,176,1032,1032,448,1957.4316696419035,697.2340878117665,705.4975479688846,1401.0589844498218,1657.143463538305,928.1871963717692,876.4260924527064,1310.3032404184664,931.6061528401581,885.7650031667725,203.4699996945697,520.9036931074977,1101.875411433044,1351.5469634506428,170.34884011561584,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,4092.9786330925463
14,0,0,304,304,176,1032,1032,448,2000.412511657631,686.1162144670845,696.8709263459014,1336.0882445622979,1736.8704097997597,852.3920115818042,921.8466026048063,1318.1120840684873,875.2903958474133,787.953948456892,176.63357112067956,577.6540668376854,1135.693162758212,1477.9687515620533,188.79944752000677,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,4262.381263219684
15,0,0,304,304,176,1032,1032,448,2027.8495261078951,694.5602120408824,701.4794150853891,1456.487206314448,1627.1472607359494,914.9308786747986,975.9838030020301,1330.1001893111434,915.3691728421114,769.8230670454644,178.03734001492506,547.7559061627311,1087.5040057387791,1288.3074519406532,171.27943246250015,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,4100.156978048548
16,0,0,304,304,176,1032,1032,448,2020.3303331177337,703.8817593394804,688.65635938602,1391.7191281159453,1528.3172573193374,850.2271650738049,929.3407884832408,1319.856389371872,878.1464799900017,830.7416025867409,182.1749952444916,512.7584656585601,1192.3669888424042,1406.4752950863403,188.9986349048449,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,4210.805628204074
17,0,0,304,304,176,1032,1032,448,1856.3676797429164,686.4741175045506,703.2293135213607,1389.3683956016932,1631.2258600030443,861.9102798684179,821.2830612564289,1198.1576773169927,890.293729094341,738.5155181021718,195.8172446037133,567.0680596568249,1198.1231596304278,1368.8670003438067,163.77236177719394,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,4009.2346800867226
