,duration1,duration23,duration2,duration3,duration4,duration6,duration7,duration5,duration10,duration8,duration9,duration15,duration16,duration17,duration18,duration19,duration11,duration12,duration20,duration21,duration13,duration14,duration22,critical_path,baseline_duration,actual_duration
0,0,0,304,304,176,1032,1032,448,2053.4306906001925,1144,1262.2374055348407,1144,2180.3200556410266,1453.4726332926675,1521.0971066736902,1641.2576800628735,696,696,633.8128123479213,540.5531613930673,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3893.4306906001925
1,0,0,304,304,176,1032,1032,448,2146.5324571140245,1144,1259.8984207404612,1144,2172.015535459038,1398.8860917145648,1495.5162597371936,1775.342184478252,696,696,633.4031723648077,597.1922168562553,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3986.5324571140245
2,0,0,304,304,176,1032,1032,448,2089.050782849514,1144,1245.9638704164715,1144,2162.6013833045936,1435.8823062877027,1522.3519249766882,1749.2316091349624,696,696,631.5619568587728,556.0799629230762,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3929.050782849514
3,0,0,304,304,176,1032,1032,448,2082.3564164179998,1144,1256.5599769832625,1144,2244.5454452622735,1424.77379577434,1495.851395531564,1679.0483352400533,696,696,631.3428898211423,597.4851521377036,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3922.3564164179998
4,0,0,304,304,176,1032,1032,448,2039.3233152687355,1144,1252.3533590770053,1144,2062.3389660938456,1401.225929402894,1523.6915462671634,1780.7302099690114,696,696,631.8684141632971,515.9812029893142,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3879.3233152687353
5,0,0,304,304,176,1032,1032,448,2068.7481398460422,1144,1249.1288185531314,1144,2177.9179658340877,1332.669113705531,1385.0022410597303,1672.5127910445976,696,696,633.2625025309876,451.59577927312705,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3908.7481398460422
6,0,0,304,304,176,1032,1032,448,1977.149195960958,1144,1249.7959668463873,1144,2010.6960581099,1448.2254208487102,1440.8052764463678,1761.7842811190867,696,696,632.7924250228172,546.1724979670855,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3817.149195960958
7,0,0,304,304,176,1032,1032,448,2104.5332534551285,1144,1239.2267627238405,1144,2193.4811786866903,1366.7943376945018,1515.9662180202254,1783.5202417878586,696,696,634.471461743751,491.98763438877523,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3944.5332534551285
8,0,0,304,304,176,1032,1032,448,2116.252010424354,1144,1271.4083916462143,1144,2285.9680627763305,1430.4284054067655,1481.211770489438,1723.4557408084024,696,696,632.2191168218791,594.8371638837249,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3956.252010424354
9,0,0,304,304,176,1032,1032,448,2101.794545892823,1144,1245.9920365025914,1144,2223.0963922544524,1419.9890168842703,1441.0512595067921,1740.7113019883918,696,696,631.9883161137403,500.12157042797736,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3941.794545892823
