,duration1,duration23,duration2,duration3,duration4,duration6,duration7,duration5,duration10,duration8,duration9,duration15,duration16,duration17,duration18,duration19,duration11,duration12,duration20,duration21,duration13,duration14,duration22,critical_path,baseline_duration,actual_duration
0,0,0,304,304,176,1032,1032,448,1672.7270314428347,1114.1819983917476,1202.5280700372705,1313.184061510458,1664.6468416969283,965.6609874619328,873.1126942236315,1128.1158735730914,810.3018844073633,832.915639805939,156.44515957860474,539.3282629942831,1063.5830775283848,1203.571946754792,176.4880679055651,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,3660.2989781976266
1,0,0,304,304,176,1032,1032,448,1798.1241203259935,955.6174718890134,1151.4874995656166,1324.9166611612459,1793.2840154016242,784.2255295113823,958.656354956541,1125.9592669698768,870.5203113566515,777.0727728323367,165.95586101161103,483.6756361000251,1120.749087177191,1382.3105834220348,192.83603857995138,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,3964.4347037480284
2,0,0,304,304,176,1032,1032,448,1680.7065639403775,1075.0553972007092,1040.1582507619141,1275.766853939147,1714.1016267533212,893.8043672806704,947.5073813652416,1004.7425556996001,902.0316821433566,893.7464108953351,175.40958698217915,569.6124554878996,1164.575655475774,1315.100396162217,188.73278329092398,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,3779.8069601025945
3,0,0,304,304,176,1032,1032,448,1778.9410417275224,1060.0882970982077,1069.3323293406634,1292.1497015071768,1792.1226327260035,970.336970932039,850.6934376827774,1046.3334440065623,887.4646933834435,812.8333890954842,150.48487980761948,544.713141471242,1158.5615654556987,1427.927041824895,167.0540634418135,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,3990.8680835524174
4,0,0,304,304,176,1032,1032,448,1592.54408964597,1102.3420346419948,1042.6480907344153,1259.5131478985254,1596.566067646869,973.013732883992,962.1285569223185,1208.8421506564891,831.5731657137821,851.5913438113674,176.5383976708241,578.7549810463058,1070.232949135896,1433.984340987838,177.3258218253305,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,3810.528430633808
5,0,0,304,304,176,1032,1032,448,1851.539071526154,1019.4830769672413,1140.1712920016234,1271.4061628620357,1954.926412198879,899.9265270048519,933.8229727725627,1184.9414212613224,838.388392994455,888.8112905844225,167.01712552800876,503.48199596550177,1106.5101631743933,1370.8668362861006,178.4910862719155,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,4006.4059078122546
6,0,0,304,304,176,1032,1032,448,1716.9921999848764,1082.4717860441697,1096.3680976715625,1226.1537453040814,1916.6951012341033,898.1725461534895,939.6640516737186,963.5424641339551,910.9480079757693,840.6855791437366,181.02076381738536,592.4680913655001,1096.5217098194657,1363.3667825195407,172.48571752196443,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,3864.3589825044173
7,0,0,304,304,176,1032,1032,448,1820.6968858063617,991.9724163213738,1278.4142317191518,1264.3183355741498,1733.447911559856,979.0561922475252,839.3031812958296,1125.5545449644492,951.2891884453173,881.4432077664324,162.60143662698732,513.7412486396574,1142.2760158047245,1439.482684427676,161.9876263618281,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,4044.179570234038
8,0,0,304,304,176,1032,1032,448,1836.6273027480484,997.2991407844669,1162.9495790418005,1295.9681455400141,1761.0450211132465,939.0062527333223,920.4354106335686,1161.808739516807,800.4938227055525,935.3092824115822,162.15055358714986,544.0520291929357,1155.391883003309,1308.9846494986334,181.80863458535325,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,3929.6119522466815
9,0,0,304,304,176,1032,1032,448,1663.564885798068,1087.0641308372515,1214.2106572517646,1222.3684936205586,1926.837262035166,952.510296225146,954.3783300560096,1097.6896128011854,773.6181235290777,875.9582130739876,175.08401045573896,524.4206970430846,954.0979560344675,1353.8843239510295,183.31008641210911,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,3801.4492097490975
10,0,0,304,304,176,1032,1032,448,1890.3652737366428,972.0928227643085,1162.7921750873697,1280.044898546505,1712.545870758408,906.5839150346959,809.1030161771466,1147.035896731994,922.5719967374557,809.4761789986137,170.13461000110067,493.1344843890721,1127.7305505653258,1459.036032591446,184.848780479752,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,4133.401306328089
11,0,0,304,304,176,1032,1032,448,1959.510555781486,936.8198849833424,1286.955258655227,1203.8467577508495,1811.185650657871,963.6898062380187,917.6726554177613,1049.1458507314617,921.7856209209868,933.1614452702547,165.60445007239505,566.7480517588282,1022.0187597615407,1373.5636208011033,185.50517411992803,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,4117.07417658259
12,0,0,304,304,176,1032,1032,448,1766.3835194847022,1001.126336403483,1123.0937561448995,1301.4365280155653,1873.018514443648,926.6923467305098,821.9771419569588,1144.1880161321706,889.5837335534725,904.43519878227,186.2594490008455,532.648234473192,1140.003337145558,1240.8480192866793,175.76421155471428,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,3791.2315387713816
13,0,0,304,304,176,1032,1032,448,1840.2084502345344,1040.7757490919619,1146.1653588895756,1263.720403153197,1782.0566882150902,836.9233377748586,968.8204148177996,1177.9073057639198,671.224007969767,879.2753161317713,174.8618067914981,571.8091715414764,1105.5602546851715,1260.6322530519628,198.0409713153443,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,3884.840703286497
14,0,0,304,304,176,1032,1032,448,1885.914834493841,1073.3802505312826,1274.9285965910835,1276.6086494851552,1741.7461506716681,862.4871425634037,827.284935161577,1059.5883329306705,923.613903362168,894.9382393890601,141.79911238891057,540.2166751838608,1169.058602858755,1197.5378938392682,178.6118361895261,"[2, 3, 4, 10, 14, 23]",3968.0000000000005,3867.4527283331095
