,duration1,duration23,duration2,duration3,duration4,duration6,duration7,duration5,duration10,duration8,duration9,duration15,duration16,duration17,duration18,duration19,duration11,duration12,duration20,duration21,duration13,duration14,duration22,critical_path,baseline_duration,actual_duration
0,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2254.464872399072,1240,1240,1496.7724118958292,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3504.0
1,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2299.277714023502,1240,1240,1503.0244186183281,696,696,1000,392,1056,1056,568,"[2, 3, 4, 5, 16, 23]",3968.0000000000005,3531.277714023502
2,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2256.4046988193395,1240,1240,1510.374646563027,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3504.0
3,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2264.25729320737,1240,1240,1503.27795995578,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3504.0
4,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2259.1546725833473,1240,1240,1490.3046743994325,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3504.0
5,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2363.079164747348,1240,1240,1510.1873609814888,696,696,1000,392,1056,1056,568,"[2, 3, 4, 5, 16, 23]",3968.0000000000005,3595.079164747348
6,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2168.01502511026,1240,1240,1499.4561272070905,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3504.0
7,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2261.440695260532,1240,1240,1511.6107753925135,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3504.0
8,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2207.7612876262156,1240,1240,1501.8941456964114,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3504.0
9,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2259.5203153123953,1240,1240,1511.0674894583037,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3504.0
10,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2269.785541957196,1240,1240,1510.7686676284843,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3504.0
11,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2328.847227854928,1240,1240,1513.6099046527672,696,696,1000,392,1056,1056,568,"[2, 3, 4, 5, 16, 23]",3968.0000000000005,3560.847227854928
12,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2295.785560666212,1240,1240,1497.7377169104532,696,696,1000,392,1056,1056,568,"[2, 3, 4, 5, 16, 23]",3968.0000000000005,3527.785560666212
13,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2346.885110019783,1240,1240,1500.8304309741193,696,696,1000,392,1056,1056,568,"[2, 3, 4, 5, 16, 23]",3968.0000000000005,3578.885110019783
14,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2259.391389609406,1240,1240,1510.4463049997382,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3504.0
15,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2325.7974022047383,1240,1240,1499.4801059203178,696,696,1000,392,1056,1056,568,"[2, 3, 4, 5, 16, 23]",3968.0000000000005,3557.7974022047383
16,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2193.545531896624,1240,1240,1509.1127702478134,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3504.0
17,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2234.873978795087,1240,1240,1497.9279936843745,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3504.0
18,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2315.9883279100623,1240,1240,1504.5753885488275,696,696,1000,392,1056,1056,568,"[2, 3, 4, 5, 16, 23]",3968.0000000000005,3547.9883279100623
19,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2339.4116081780985,1240,1240,1508.6097944086534,696,696,1000,392,1056,1056,568,"[2, 3, 4, 5, 16, 23]",3968.0000000000005,3571.4116081780985
20,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2313.7895397206967,1240,1240,1504.8486617722426,696,696,1000,392,1056,1056,568,"[2, 3, 4, 5, 16, 23]",3968.0000000000005,3545.7895397206967
21,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2237.7223435050455,1240,1240,1481.846708067295,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3504.0
22,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2269.571132426819,1240,1240,1511.001300235915,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3504.0
23,0,0,304,304,176,1032,1032,448,1664,1144,1528,1144,2210.5570710158477,1240,1240,1504.7019700979267,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3504.0
