,duration1,duration23,duration2,duration3,duration4,duration6,duration7,duration5,duration10,duration8,duration9,duration15,duration16,duration17,duration18,duration19,duration11,duration12,duration20,duration21,duration13,duration14,duration22,critical_path,baseline_duration,actual_duration
0,0,0,304,304,176,1032,1032,448,2252.950813784713,1144,1528,1144,2100.4544138026404,1240,1240,1739.1581384007145,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4092.950813784713
1,0,0,304,304,176,1032,1032,448,2266.893955191613,1144,1528,1144,2163.322709367107,1240,1240,1836.2980431778537,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4106.893955191613
2,0,0,304,304,176,1032,1032,448,2227.3522147448475,1144,1528,1144,2113.065901450289,1240,1240,1756.637363057757,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4067.3522147448475
3,0,0,304,304,176,1032,1032,448,2114.041309809458,1144,1528,1144,2085.376574119057,1240,1240,1822.998809420555,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3954.041309809458
4,0,0,304,304,176,1032,1032,448,2183.1019548833833,1144,1528,1144,2189.544913296398,1240,1240,1839.6323378128977,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4023.1019548833833
5,0,0,304,304,176,1032,1032,448,2238.560422610462,1144,1528,1144,2232.1671583026464,1240,1240,1850.8164365194677,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4078.560422610462
6,0,0,304,304,176,1032,1032,448,2247.626420272555,1144,1528,1144,2089.9382522380083,1240,1240,1802.458430575065,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4087.626420272555
7,0,0,304,304,176,1032,1032,448,2252.089848884533,1144,1528,1144,2130.288239179559,1240,1240,1850.7009530753048,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4092.089848884533
8,0,0,304,304,176,1032,1032,448,2258.0311093134333,1144,1528,1144,2030.3754153984582,1240,1240,1839.8232319312638,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4098.031109313433
9,0,0,304,304,176,1032,1032,448,2220.032948578286,1144,1528,1144,2151.6565230031506,1240,1240,1850.8879527717363,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4060.032948578286
10,0,0,304,304,176,1032,1032,448,2283.4024770637575,1144,1528,1144,2213.4847032716402,1240,1240,1844.43155167026,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4123.402477063757
11,0,0,304,304,176,1032,1032,448,2264.020935037262,1144,1528,1144,2208.944357563036,1240,1240,1792.6627650603657,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4104.0209350372625
12,0,0,304,304,176,1032,1032,448,2215.958932730118,1144,1528,1144,2164.992003672539,1240,1240,1764.89905171198,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4055.958932730118
13,0,0,304,304,176,1032,1032,448,2269.7095250768625,1144,1528,1144,2183.2393884663434,1240,1240,1799.621665826739,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4109.7095250768625
14,0,0,304,304,176,1032,1032,448,2199.3428398974556,1144,1528,1144,2213.038489536678,1240,1240,1831.0642881997414,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4039.3428398974556
15,0,0,304,304,176,1032,1032,448,2289.3238710644277,1144,1528,1144,2202.627099868646,1240,1240,1789.0588816270124,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4129.323871064427
16,0,0,304,304,176,1032,1032,448,2179.310429403121,1144,1528,1144,2086.8339879519176,1240,1240,1786.1341192435998,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4019.310429403121
17,0,0,304,304,176,1032,1032,448,2228.8541187129345,1144,1528,1144,2168.9259261999678,1240,1240,1847.5840402396166,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4068.8541187129345
18,0,0,304,304,176,1032,1032,448,2234.998810023465,1144,1528,1144,2094.3196632121176,1240,1240,1782.9899600175736,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4074.998810023465
19,0,0,304,304,176,1032,1032,448,2174.0622759883126,1144,1528,1144,2207.818103110348,1240,1240,1787.8860451859364,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4014.0622759883126
20,0,0,304,304,176,1032,1032,448,2195.4813551622724,1144,1528,1144,2118.1605946818618,1240,1240,1827.0826363604488,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4035.4813551622724
21,0,0,304,304,176,1032,1032,448,2265.4652218078522,1144,1528,1144,2143.800405486304,1240,1240,1804.8163922250792,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4105.465221807852
22,0,0,304,304,176,1032,1032,448,2226.569490924421,1144,1528,1144,2089.7875586903333,1240,1240,1763.0253754654166,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4066.569490924421
23,0,0,304,304,176,1032,1032,448,2255.6603822428406,1144,1528,1144,2029.1770074829033,1240,1240,1757.4070081347058,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4095.6603822428406
24,0,0,304,304,176,1032,1032,448,2285.5598647637557,1144,1528,1144,2066.2086529821136,1240,1240,1828.0923164206677,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4125.559864763756
25,0,0,304,304,176,1032,1032,448,2179.5079831088074,1144,1528,1144,2071.824828036531,1240,1240,1807.284283335704,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4019.5079831088074
26,0,0,304,304,176,1032,1032,448,2293.826833007974,1144,1528,1144,2231.125887495136,1240,1240,1757.7543355467715,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4133.826833007974
27,0,0,304,304,176,1032,1032,448,2242.4020400166874,1144,1528,1144,2011.2022421771017,1240,1240,1795.314283068743,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4082.4020400166874
28,0,0,304,304,176,1032,1032,448,2224.782244023858,1144,1528,1144,2189.429710646157,1240,1240,1712.008202689323,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4064.782244023858
29,0,0,304,304,176,1032,1032,448,2213.549187874111,1144,1528,1144,2213.749211080386,1240,1240,1856.452328242782,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4053.549187874111
30,0,0,304,304,176,1032,1032,448,2154.0983001057557,1144,1528,1144,2152.9879602699466,1240,1240,1771.8704526205884,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3994.0983001057557
31,0,0,304,304,176,1032,1032,448,2217.041132844782,1144,1528,1144,2201.8162324494697,1240,1240,1755.91917027794,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4057.041132844782
32,0,0,304,304,176,1032,1032,448,2124.2571881645317,1144,1528,1144,2224.9915914511016,1240,1240,1849.3147991924975,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,3964.2571881645317
33,0,0,304,304,176,1032,1032,448,2212.5321969802208,1144,1528,1144,1998.646904229865,1240,1240,1796.9308994456424,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4052.5321969802208
34,0,0,304,304,176,1032,1032,448,2226.0258020514,1144,1528,1144,2198.1369403908043,1240,1240,1801.8844455121991,696,696,1000,392,1056,1056,568,"[2, 3, 4, 10, 13, 23]",3968.0000000000005,4066.0258020514
