,duration1,duration2,duration3,duration4,duration5,duration6,duration7,duration8,duration21,duration9,duration10,duration27,duration13,duration14,duration24,duration11,duration12,duration15,duration16,duration18,duration17,duration19,duration20,duration22,duration23,duration25,duration26,duration28,duration29,duration30,duration31,duration32,duration33,baseline_duration,actual_duration
0,0,59,274.79833386878954,11.895659942832577,17.914052673758388,266.15256875029826,103.03760096186828,106.45043821221668,52.70700922251186,165.32955200249512,54.20607679352099,239.4306811796717,205.20036572342008,10.463953573097227,67.10599963466282,11.171323753861472,44.408154162934665,17.80578204806944,25.571108813908285,18.345942526021854,15.627048441420891,9.085404131825902,8.302841895840796,16.87378035160132,8.72775643695622,9.150691595487329,15.296162161963887,10.040407365627113,10.758366559862795,11.46183292707011,18.658868191486803,7.713255043014404,0,1107.6000000000001,1103.6485066250034
1,0,59,297.14142984096577,10.422674303772753,18.869031778657327,221.37999727386193,118.29756118700193,129.60175046053058,54.49458287156145,171.98163657898706,53.67992609425292,239.3536027472744,273.77596198416904,10.70726098936896,53.99704558261135,10.56214755392395,41.23227830337689,16.443664984785084,27.634182311773866,18.622286676942007,15.498232039988173,9.149288575546365,7.312072320367482,15.941039540892849,8.821733111294595,7.972666209056209,15.51870037779146,9.933664479011314,10.759098471015275,10.52902077609663,18.119110258909608,8.440960497939395,0,1107.6000000000001,1148.3264998569193
2,0,59,264.1227988968328,11.170750561334524,13.408365322372951,217.24837412919865,125.63180100099763,102.86665878753573,49.03874540628416,136.052427023905,50.81772453723653,239.8885116620035,264.3155301118636,10.009486761670754,59.360833553214846,10.956798923965646,40.338183430812634,17.78630930204198,23.714551872724087,15.379049204014686,18.63342195845323,8.999261458619422,8.850313209321824,16.887078266429413,7.427775549135841,8.443865019044349,18.16247941084994,10.058846784723135,10.932612760977902,10.504573020860331,15.13407965038757,8.74397137954801,0,1107.6000000000001,1100.6154759368696
3,0,59,288.5282023719703,11.228003042519926,16.1617131870416,270.8409532823208,130.76204074131255,124.04086880992934,45.19377940071115,183.26255034715084,66.1584086609116,238.82169040258472,276.86183407563686,11.12967057308926,61.407461713269555,11.40254710298437,43.818323852544744,16.126775842317212,24.901994805717635,15.265993817669184,17.58108346250273,8.422706541644375,8.13504220280154,17.149710904612963,9.349717490780446,9.088588243502873,17.430790102675562,9.93795402801901,11.233131358541836,9.677676891461129,17.830409593997093,8.555496829413391,0,1107.6000000000001,1192.8376749850038
4,0,59,271.4761057146073,10.216081435544623,17.29136205318375,275.22891097144156,109.81811438524905,113.35289006320937,48.15173231902264,177.9926806016598,52.74448995855151,240.35686214150527,247.09686162135364,10.105352928231037,60.22027287662675,9.813081451877713,41.73979966029195,13.868693611236512,27.290057884528768,17.800327376497528,16.01087857072499,8.919325957419789,7.946678697976012,17.867742513509313,8.831003129959772,8.76538512276702,16.995951202796643,10.038477081232063,10.654735317596558,10.687780328252781,15.2424131815468,7.40410421910905,0,1107.6000000000001,1146.7145516839369
5,0,59,269.52984554726004,9.679362219641234,18.361180959697165,223.25502991412023,122.22180789918761,123.32304943869244,50.4924794955799,179.9219810080185,56.238662608294206,240.97599728147338,267.50886868702577,10.577608241709651,64.35291386047413,11.69234865014024,43.48235283545239,18.801446554985073,27.942439110106626,19.188335654807894,16.745889763855043,8.909812495546847,9.53199574247849,17.955881454531042,8.259691995166923,8.004873147443408,15.827184713985528,10.01045670816777,10.947160984672184,10.38846197525989,18.291618028426427,8.274092123769988,0,1107.6000000000001,1117.472431494557
6,0,59,285.64871427253956,11.788377021532781,18.192772210686165,256.38628212301086,109.78637759223263,119.9491982404989,46.08424691513585,172.0828623542178,56.10235196570489,241.06528834817345,251.83270816938148,11.012137096721332,63.88115947938509,10.733937191672034,38.2919234183895,15.680114241610315,25.579226546199855,16.74113616173998,16.383522338513252,8.054211839450602,8.641403627949053,18.203175137430694,9.330362666482195,7.920218415494406,19.118688928681465,9.94276206642594,11.291465833196883,9.312071188850899,17.180485056701617,8.67907589893989,0,1107.6000000000001,1152.8151587899024
7,0,59,296.2656398415794,11.18911446091804,17.746809940759306,276.0667037062283,112.8628493033739,118.74551442207091,50.36429301186489,167.5827834613139,61.90256897735324,238.4835055105503,239.25763025323084,11.747225488006013,54.61585766503771,9.520884981564114,46.796472656947685,16.95602986626022,25.042401033802427,17.312018350322255,15.574469310314775,8.482829380137689,8.288493271171577,18.489424595105557,9.074372601814433,8.769613933284322,16.944908570550375,9.986621330837565,10.703853584333133,9.15077250937014,18.109568973758797,8.827809142978712,0,1107.6000000000001,1167.890446804415
8,0,59,296.7463295561876,10.359553656193274,15.51471312104375,274.8248373269454,129.95606549604383,128.21664028552806,56.18011373035248,167.71671663570874,61.664285411918954,240.20982754793627,278.46967839268837,11.080693083029594,55.9102447605393,11.247909448699192,41.71319787728804,16.543449547051196,24.177522730966214,16.317971960174887,15.72082292219024,8.623437013268823,8.05020521696186,15.562532281075416,8.501680625803182,8.774290564327776,16.237117300705187,9.93345990896558,10.856007356918626,9.71727186439481,18.332672570984936,8.630757340688978,0,1107.6000000000001,1207.363123657509
9,0,59,287.75497112140897,11.73149254139283,16.561298410511494,264.18723283823874,127.36899620194744,117.2333307338479,52.52202001200457,182.5860885697494,54.11287691236936,238.98934557912705,237.63969912094882,11.635447321317045,63.874626883557724,11.173201785821943,41.35174929245149,17.498864880495585,26.422896661566035,17.485632286262277,16.675294214305403,9.17196990410709,8.292211802492865,17.52257186185485,9.26467238302049,8.943746723211932,17.804170090595548,10.031630209798866,10.609104469270719,10.632827263823879,16.83144515616517,8.421310553535134,0,1107.6000000000001,1145.196231589886
