,duration1,duration2,duration3,duration4,duration5,duration6,duration7,duration8,duration21,duration9,duration10,duration27,duration13,duration14,duration24,duration11,duration12,duration15,duration16,duration18,duration17,duration19,duration20,duration22,duration23,duration25,duration26,duration28,duration29,duration30,duration31,duration32,duration33,baseline_duration,actual_duration
0,0,59,339,12,22,242,209,190,78,249,102,239.41658095713814,288.0211864219001,13,71.38461271613647,18,74,17.279012414679116,27.194240738548658,16.97159590934276,17.04097931445091,8.62017194218977,9.258561624109465,15.625169222559277,8.921087645815255,8.192443980032095,18.660987410997002,9.9812861980914,11.421141304617315,10.398039345251313,15.858633573940642,8.968347418114021,0,1107.6000000000001,1225.6671758738014
1,0,59,339,12,22,242,209,190,78,249,102,239.36119373828447,295.33664278426977,13,73.13024726741244,18,74,16.51674645567817,26.149205792167415,17.761910105813683,17.04606478806555,8.325265543164651,9.245386280133362,16.423881985747677,8.064966555340082,7.394546856320709,16.856821196169754,10.044778581976015,10.905598827591456,10.436314649113662,18.844508590784468,8.5608586631078,0,1107.6000000000001,1235.053581186014
2,0,59,339,12,22,242,209,190,78,249,102,240.38058016226395,282.7888844803259,13,67.04686624644063,18,74,15.990516465406344,23.513111447107175,16.163315841701277,16.57963060108557,8.89102572426675,8.25819966365874,18.27412039572275,8.616485914295405,8.413794392947754,17.638761162834776,10.033705493912636,8.914909417938269,10.452747244709043,18.626106816014385,8.620590301471491,0,1107.6000000000001,1221.3647766719268
3,0,59,339,12,22,242,209,190,78,249,102,241.0936129714788,286.44668874649733,13,71.0442685558451,18,74,15.987352076286985,25.025916181994095,17.57923333807964,17.38791937663412,8.607885319258978,7.435323033495519,16.18378554809417,7.983679648317275,8.223152708392837,17.982291713988772,9.968696085142819,11.59300537890057,9.543420024723286,17.325941710574515,8.099807026406877,0,1107.6000000000001,1226.5277519190008
4,0,59,339,12,22,242,209,190,78,249,102,241.55219854859718,302.9082943558749,13,74.11943392522126,18,74,18.02964554992986,26.814457930422016,16.801570822072172,15.021848781977292,8.867961229899905,8.224246047422573,15.678328566165415,7.803174625672298,7.694486825666941,17.66503893619817,10.05063803080252,11.661025245303806,11.731518209896578,18.017571531658273,8.044236389352498,0,1107.6000000000001,1244.2339641015892
5,0,59,339,12,22,242,209,190,78,249,102,240.47987015262004,296.6982967523057,13,73.68914657256988,18,74,16.743046815090878,26.57212256211068,16.614972089357313,18.274157253952314,9.499459804005173,9.128245766201212,14.928105290078843,8.300465753933533,9.329907003592298,18.849810939585147,10.059963229959035,10.714699349308377,10.537894383862614,17.61612396368348,9.451350696433199,0,1107.6000000000001,1237.0203041443096
6,0,59,339,12,22,242,209,190,78,249,102,240.17034449964606,274.56186246499135,13,68.63451474325223,18,74,16.349442024515074,25.12026740217332,16.843171702363698,17.237370360905505,8.102484547810379,8.636790252703245,17.056495268900196,8.710167636321021,9.176695561167598,17.18492440004529,10.00256363123828,9.946935847297768,11.340975384470148,16.522604172161373,8.917910744855561,0,1107.6000000000001,1212.1222213601905
7,0,59,339,12,22,242,209,190,78,249,102,239.6363109412639,281.0991490152427,13,72.73115507363153,18,74,16.342422575443504,25.5478915368733,17.079123570647432,14.912973447321793,7.889696109384482,8.137208292782447,18.117440998947824,8.265351526181393,7.835538103680954,17.547320286217182,9.981060855632272,10.812053662429918,11.62029013236979,18.934337919548017,7.578648590182395,0,1107.6000000000001,1220.041560984299
8,0,59,339,12,22,242,209,190,78,249,102,238.19925610703297,301.6738231857912,13,73.65905729257679,18,74,17.042137377586187,24.012476532662863,17.920896484373362,16.377882677565022,8.954432859337784,8.560759704124523,16.87960329875879,7.277180534114324,8.384574899594575,17.37088584102306,9.914049305066698,10.570881888425507,11.533503862250484,16.19594827758425,9.26006489513646,0,1107.6000000000001,1237.814023659037
9,0,59,339,12,22,242,209,190,78,249,102,239.53109004799347,294.4353895085951,13,70.3969670826846,18,74,17.17866726319233,24.13589568146272,17.720270598721022,14.201821096504855,8.462320854685652,8.846970435899511,14.45750247318564,8.77122377030653,8.82800085412433,16.762826536834176,9.939935183631746,11.647340807826415,10.24840672874684,17.43443214408675,8.256575092869813,0,1107.6000000000001,1233.2447627850033
