,duration1,duration2,duration3,duration4,duration5,duration6,duration7,duration8,duration21,duration9,duration10,duration27,duration13,duration14,duration24,duration11,duration12,duration15,duration16,duration18,duration17,duration19,duration20,duration22,duration23,duration25,duration26,duration28,duration29,duration30,duration31,duration32,duration33,baseline_duration,actual_duration
0,0,59,339,12,22,242,209,190,78,249,102,288.61892504739006,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.931287102481024,11.226071132319856,11.0171504601191,16.95335891508107,9.354586935513488,0,1107.6000000000001,1414.0842291327856
1,0,59,339,12,22,242,209,190,78,249,102,289.72416980848067,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.020106467828093,10.898909645953747,10.135165920064448,18.859259767301715,9.104472655133971,0,1107.6000000000001,1416.6069183446982
2,0,59,339,12,22,242,209,190,78,249,102,289.10163582820394,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.067449853209155,11.411624487989615,11.697016832872455,16.531115200206866,8.80338319534771,0,1107.6000000000001,1413.9152085649575
3,0,59,339,12,22,242,209,190,78,249,102,288.74861553346904,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.98861743627551,9.802615192591398,11.617279344119954,16.48586747268246,9.119211032893888,0,1107.6000000000001,1412.1449266679124
4,0,59,339,12,22,242,209,190,78,249,102,288.44587258406136,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.001225496600346,10.407555816204948,10.677459834055135,17.75447732330825,7.8096759860264315,0,1107.6000000000001,1412.4188072062013
5,0,59,339,12,22,242,209,190,78,249,102,289.02110971485234,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.012128944090689,10.960712195844618,11.418444045755809,16.691228786755172,8.272504772173114,0,1107.6000000000001,1412.9576844137157
6,0,59,339,12,22,242,209,190,78,249,102,289.29235014514734,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.958355594528927,11.419648501933212,10.911193554065479,17.954956900152265,8.596067816316438,0,1107.6000000000001,1415.221378958078
7,0,59,339,12,22,242,209,190,78,249,102,289.2254325123845,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.979467298183778,11.259597291921043,10.087480919008243,17.51837522088251,7.974324995711251,0,1107.6000000000001,1413.957197319083
8,0,59,339,12,22,242,209,190,78,249,102,288.89369166906494,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.950337396290571,10.337945209843355,10.99060717412957,16.77434272402004,8.632334075514526,0,1107.6000000000001,1412.5886510747334
9,0,59,339,12,22,242,209,190,78,249,102,288.6623382411936,426,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.973579589197717,11.002723647814344,10.66136614428508,17.169251685738118,9.20227359255423,0,1107.6000000000001,1414.010166756498
