,duration1,duration2,duration3,duration4,duration5,duration6,duration7,duration8,duration21,duration9,duration10,duration27,duration13,duration14,duration24,duration11,duration12,duration15,duration16,duration18,duration17,duration19,duration20,duration22,duration23,duration25,duration26,duration28,duration29,duration30,duration31,duration32,duration33,baseline_duration,actual_duration
0,0,59,339,12,22,242,209,190,78,249,102,238.01151659476608,410.43546550913624,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.04404642262263,11.595473186449473,10.110335987459614,18.150738172404836,8.649169084740704,0,1107.6000000000001,1348.8864089701199
1,0,59,339,12,22,242,209,190,78,249,102,239.70296010364018,411.51187137303293,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.960274148491768,9.78705307726046,9.76568549377362,16.288754926817692,8.413065987561444,0,1107.6000000000001,1347.6639796168047
2,0,59,339,12,22,242,209,190,78,249,102,241.00096472938003,408.43687384620046,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.008903927432911,10.822855248127956,9.8574704907833,18.01223586083671,9.355026146924253,0,1107.6000000000001,1349.6368597589021
3,0,59,339,12,22,242,209,190,78,249,102,240.8266190336791,411.75901771787045,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.993830203208878,10.760935738587577,10.931380459394582,17.081488720237374,8.691381361088474,0,1107.6000000000001,1351.1132727746717
4,0,59,339,12,22,242,209,190,78,249,102,241.01461099355382,410.8710867141314,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.97505749014534,11.060200329094085,11.102157646337254,17.688108420597334,8.745117181360476,0,1107.6000000000001,1351.3541811288826
5,0,59,339,12,22,242,209,190,78,249,102,238.8805758734016,413.306238121427,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.00570189064574,10.428218802261382,10.884591230261348,16.807059264974043,7.46445590184207,0,1107.6000000000001,1348.8922498545517
6,0,59,339,12,22,242,209,190,78,249,102,238.96406992365948,411.5250224386736,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.021741236513376,11.613194219235226,11.366934385196666,16.64107304229897,8.78284155074311,0,1107.6000000000001,1349.547942411124
7,0,59,339,12,22,242,209,190,78,249,102,238.9068791697223,411.6087427137028,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.074382938815269,10.662124939584048,10.153858541785716,16.013658252300868,8.574708891313048,0,1107.6000000000001,1347.8404969054384
8,0,59,339,12,22,242,209,190,78,249,102,241.41884683896097,411.31896474430766,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.012192829867884,10.118816932937293,10.681264841092037,17.726962205735244,8.184372021756309,0,1107.6000000000001,1350.7801555735655
9,0,59,339,12,22,242,209,190,78,249,102,240.88349666930276,412.1400008128957,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.018228772840438,10.57007465609393,10.157637930398506,17.026341603237757,8.387503800129428,0,1107.6000000000001,1351.0256463145004
10,0,59,339,12,22,242,209,190,78,249,102,239.3689567866674,412.48560939979,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.005964800506566,11.148670476027613,9.848023074531243,15.857251961303762,8.32253273628756,0,1107.6000000000001,1349.1889861605828
11,0,59,339,12,22,242,209,190,78,249,102,240.1791612081539,413.02447457717824,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.99381143761704,10.598328406695618,10.952066479053098,17.73732951195661,8.702250510983964,0,1107.6000000000001,1352.2353556525854
12,0,59,339,12,22,242,209,190,78,249,102,239.94770632347564,411.6231871260072,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.980264469456785,10.67732493225197,10.56817672887443,15.970928592162338,7.87083425681113,0,1107.6000000000001,1348.0702457001653
13,0,59,339,12,22,242,209,190,78,249,102,241.77498567353103,410.0864828479078,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.052380207000702,10.85160440468783,10.455881360522568,17.35065217023377,7.968012593205049,0,1107.6000000000001,1350.084117896566
14,0,59,339,12,22,242,209,190,78,249,102,238.3505890632961,412.5423257252665,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.027673694139336,11.398358012274176,11.679516721217073,18.949831049748937,8.677061954001662,0,1107.6000000000001,1351.9458394987269
15,0,59,339,12,22,242,209,190,78,249,102,238.77216615571777,410.2216141508068,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.031487761057129,10.955865394217719,10.255425471635833,15.327118446913648,8.60350873414222,0,1107.6000000000001,1345.9117606428551
16,0,59,339,12,22,242,209,190,78,249,102,238.68046291928508,412.46185018625556,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.995554314708626,11.354366812329,9.9924966409356,15.177932337065732,8.198637833062714,0,1107.6000000000001,1347.868804402707
17,0,59,339,12,22,242,209,190,78,249,102,240.34248301668845,410.0639647429024,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.971665890245795,10.891664806322192,8.703363952970346,14.984648738086328,8.622545243731953,0,1107.6000000000001,1346.8769724379774
18,0,59,339,12,22,242,209,190,78,249,102,240.84013686690943,411.1873080328808,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.9664393700256,10.219684111619657,9.630230836602268,17.242571561379204,9.457015329585783,0,1107.6000000000001,1350.9131552724007
19,0,59,339,12,22,242,209,190,78,249,102,238.38553580740256,412.21639305890966,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.02612420678775,11.531341716014156,9.921212434195006,17.84316462236258,8.611350692714833,0,1107.6000000000001,1350.6139101041915
20,0,59,339,12,22,242,209,190,78,249,102,240.08273765550706,412.5162692540393,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.965371718212507,10.260264167955867,10.975801848896763,16.403513848842596,7.9980385292087695,0,1107.6000000000001,1349.2261951737662
21,0,59,339,12,22,242,209,190,78,249,102,240.54886381114832,410.8605717425918,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.94248557229534,11.303388076203769,10.962484286597904,18.306652023254067,8.358890257060686,0,1107.6000000000001,1351.320851482554
22,0,59,339,12,22,242,209,190,78,249,102,239.61391971029843,409.39510261322994,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.967203360425186,9.368823977202474,10.324298573631705,16.525647346650835,7.829298440779651,0,1107.6000000000001,1344.6999954485866
23,0,59,339,12,22,242,209,190,78,249,102,239.47012134684124,412.33348366495784,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.958866822090213,10.319642125196056,10.3861752807715,15.112088773363928,8.767460827300985,0,1107.6000000000001,1347.9616635597501
24,0,59,339,12,22,242,209,190,78,249,102,240.987335008915,413.0705301503832,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.003013308708155,10.877306144771342,9.86675683445621,16.540537016010287,8.995389899539786,0,1107.6000000000001,1352.474111528328
25,0,59,339,12,22,242,209,190,78,249,102,239.8120564708305,411.91596709517853,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.959585816541466,11.203526457703049,11.445123571845933,18.862857469369153,8.401838928698002,0,1107.6000000000001,1352.1558322383207
26,0,59,339,12,22,242,209,190,78,249,102,239.71736698417018,409.63914225980767,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.977561897773946,11.664739417625567,11.68173489357195,17.094012270739245,8.367408571513177,0,1107.6000000000001,1348.4602314016297
27,0,59,339,12,22,242,209,190,78,249,102,241.24083893505522,412.4903160424284,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.961424356211502,11.510163481280834,11.243930223172464,16.913057420088563,8.78589048630604,0,1107.6000000000001,1352.9016907213704
28,0,59,339,12,22,242,209,190,78,249,102,238.84034893804773,411.1700480368705,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.052622009175485,11.878213799861376,11.01261434015826,16.912885877985673,7.429178348191022,0,1107.6000000000001,1348.283297010132
29,0,59,339,12,22,242,209,190,78,249,102,240.48191687600863,408.18005583737084,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.98032284825046,11.028886299809013,9.298154142867668,15.778805887906849,8.643353715296906,0,1107.6000000000001,1346.0933414646427
30,0,59,339,12,22,242,209,190,78,249,102,240.25091570470323,408.4397114737808,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.979966106839326,10.092628105475733,11.670096720839432,16.51908596593617,9.195766474134828,0,1107.6000000000001,1346.4780738308702
31,0,59,339,12,22,242,209,190,78,249,102,239.4527998094914,411.4439046939296,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.974847887122863,10.662195790182679,11.482675077930063,17.384221243924355,9.001198536228996,0,1107.6000000000001,1349.91916796088
32,0,59,339,12,22,242,209,190,78,249,102,240.9610899869114,409.6069601741316,13,87,18,74,22,28,21,28,15,11,29,13,11,21,9.953661476518246,11.66090494559883,9.745274960573026,15.439062310839414,8.857120286627646,0,1107.6000000000001,1348.478799180627
33,0,59,339,12,22,242,209,190,78,249,102,242.04728442688082,411.8032287618254,13,87,18,74,22,28,21,28,15,11,29,13,11,21,10.090454653676604,10.511574636522191,10.515904690660602,17.159384830120416,8.51953208604209,0,1107.6000000000001,1352.1314593950676
