,duration1,duration10,duration11,duration2,duration3,duration4,duration12,duration14,duration5,duration6,duration7,duration8,duration9,duration13,duration15,critical_path,baseline_duration,actual_duration
0,2269.5445719011695,2068.2662615574527,2131.1557520599245,2249.1282928430337,1019.3220744916346,2478.635817846598,125.13984172360036,237.6173398156323,1717.236170604641,2444.882339195419,2338.2187974687267,1501.3457956493457,2285.632853966081,9.250381904235283,8.430048393031132,"[1, 11, 14, 15]",4360.533333333335,4646.7477121697575
1,2336.4511723219875,2157.8657565460353,2169.2123370934883,2208.1198060679426,1034.6192329086198,2522.268257024026,141.75667465404948,209.67322415991006,1948.91452862508,2467.2990183333586,2468.266218364443,1673.4390146954381,2179.854365198487,7.909916561112649,8.505699669651268,"[1, 11, 14, 15]",4360.533333333335,4723.842433245037
2,2288.8834863665415,1973.6722376726025,1917.5376900733716,2255.680508643134,1031.4878429953008,2537.2900858583016,140.76076162237814,244.25904692301066,1862.464354223598,2472.693643387319,2379.608242700433,1592.822077471816,2129.0223259037066,8.37446424118863,7.758754015973546,"[1, 11, 14, 15]",4360.533333333335,4458.438977378898
3,2320.981049447444,2080.2840193439733,1884.176648510791,2218.465278489308,1040.1839271511546,2548.7120708526622,133.60277049015866,218.03141955129388,1736.3743287496275,2423.8505321097778,2297.4748013684043,1609.5996825031662,2098.3691940180975,8.061883937523508,8.603401969208397,"[1, 10, 12, 13, 15]",4360.533333333335,4551.533125188309
4,2318.4915694902456,2106.3544320516953,1974.3332376011451,2250.3461502648356,1028.0617987976448,2292.1704403171043,141.17886511848707,242.62993091558246,1897.512592702711,2567.3548526513937,2307.5938833021523,1698.2330880971124,2182.6407538972367,8.217002050026279,8.715472336623126,"[1, 10, 12, 13, 15]",4360.533333333335,4582.957341047077
5,2304.810477910403,2057.075592077331,2236.677393816248,2184.4084343776094,1026.7594145922587,2205.047153722324,142.64961693173015,205.89451212626497,1884.6025233457906,2584.4061993521705,2512.8303303444927,1664.5734469774238,2172.9668158952595,8.732408844578453,8.657252459586191,"[1, 11, 14, 15]",4360.533333333335,4756.039636312502
6,2308.199742453284,1984.4067181081775,1983.8211973599646,2224.0187477328873,1027.1299012429706,2576.2421003555055,121.08585606173057,237.5322744236872,1701.6025966946904,2301.2218726279316,2393.6302709697056,1530.5431307897134,1797.4103776450959,8.320210357363116,8.560580664628489,"[1, 11, 14, 15]",4360.533333333335,4538.113794901564
7,2286.1409539656324,2285.8551940421776,2187.295394463626,2230.4029475074385,1038.9870664401592,2525.2387840596784,132.9374679086154,211.31958307509785,1869.162983804558,2652.3108769729965,2243.9382079125307,1703.7381369527075,2136.6965737454548,8.73375461292682,8.472556485999515,"[1, 10, 12, 13, 15]",4360.533333333335,4722.139927015351
8,2289.7097493846723,2216.5606249379534,1961.716256717913,2189.7678856077987,1034.1681944885338,2345.6380288715864,131.70818898997007,226.55192700986333,1926.4884257299034,2269.65479687847,2481.850973996955,1692.982574601419,1993.877723715002,9.185857776468024,7.790879229750214,"[1, 10, 12, 13, 15]",4360.533333333335,4654.955300318814
9,2318.473285138374,2205.776587679641,2180.5529489795636,2196.176549408813,1041.8946226684782,2490.7271236053507,138.37332453799561,246.85695202861592,1946.3270398287077,2451.882442510086,2392.510432476307,1648.0458324030737,2302.9293859521886,7.531278002686264,8.601238458945762,"[1, 11, 14, 15]",4360.533333333335,4754.484424605499
10,2274.607721136627,2237.3063247081527,1831.7420069319044,2198.237546228468,1018.1407918607225,2553.662159989053,121.25488368871322,193.66390658516605,1794.7287537563875,2536.6266019713753,2441.5881867476082,1590.625103445455,2345.5033011492733,8.870080671356382,8.425125778336888,"[1, 10, 12, 13, 15]",4360.533333333335,4650.464135983187
