,duration1,duration10,duration11,duration2,duration3,duration4,duration12,duration14,duration5,duration6,duration7,duration8,duration9,duration13,duration15,critical_path,baseline_duration,actual_duration
0,2416,604.6159657945714,583.5663499497,2296,2656,2328,143.64895662367485,255.0737273217873,1768,2328,2272,1872,1328,9.254106593274091,8.426659226845404,"[3, 11, 14, 15]",4360.533333333335,3503.066736498333
1,2416,587.2138664368094,657.3507142519156,2296,2656,2328,131.8241126436124,216.05626387090558,1768,2328,2272,1872,1328,8.347550609577441,7.493908219718737,"[3, 11, 14, 15]",4360.533333333335,3536.90088634254
2,2416,665.8510826274244,546.3279281967824,2296,2656,2328,110.12618745594123,228.2546764765532,1768,2328,2272,1872,1328,7.392799868507124,9.466004011951696,"[3, 10, 12, 13, 15]",4360.533333333335,3448.836073963824
3,2416,617.6722682626352,608.1600631664687,2296,2656,2328,142.62381510296174,218.48843615067986,1768,2328,2272,1872,1328,9.130629926984795,8.307850390077697,"[3, 11, 14, 15]",4360.533333333335,3490.9563497072263
4,2416,597.1242444368113,663.7090252568754,2296,2656,2328,141.66568438543442,230.38833070274003,1768,2328,2272,1872,1328,8.201925014581484,8.999492188886716,"[3, 11, 14, 15]",4360.533333333335,3559.096848148502
5,2416,601.5543856905118,639.1710993845933,2296,2656,2328,128.45021126875423,245.36582977947228,1768,2328,2272,1872,1328,8.87779228494276,8.116573268171758,"[3, 11, 14, 15]",4360.533333333335,3548.653502432237
6,2416,588.4936334174993,645.3034794557666,2296,2656,2328,151.31267973072113,236.55534195721896,1768,2328,2272,1872,1328,8.212114493597957,8.754215848908995,"[3, 11, 14, 15]",4360.533333333335,3546.6130372618945
7,2416,653.7610588475552,556.1611665768577,2296,2656,2328,146.6164238358416,206.04288931359656,1768,2328,2272,1872,1328,8.502943813423755,9.253380752913447,"[3, 10, 12, 13, 15]",4360.533333333335,3474.133807249734
8,2416,571.5990281585922,625.8791954594946,2296,2656,2328,140.88799645277464,242.2581603946069,1768,2328,2272,1872,1328,8.68745327461972,9.190018754193144,"[3, 11, 14, 15]",4360.533333333335,3533.3273746082946
9,2416,565.6531177775416,613.1488719383849,2296,2656,2328,135.09195377860323,219.2282982482828,1768,2328,2272,1872,1328,8.453903274035971,8.012274541021775,"[3, 11, 14, 15]",4360.533333333335,3496.38944472769
