,duration1,duration107,duration2,duration3,duration108,duration4,duration5,duration109,duration6,duration7,duration110,duration8,duration111,duration9,duration112,duration10,duration11,duration12,duration13,duration14,duration113,duration15,duration16,duration17,duration18,duration19,duration20,duration114,duration21,duration115,duration22,duration23,duration24,duration25,duration116,duration26,duration117,duration27,duration28,duration29,duration30,duration31,duration32,duration33,duration34,duration35,duration36,duration37,duration118,duration38,duration119,duration39,duration40,duration41,duration42,duration43,duration44,duration45,duration46,duration47,duration48,duration49,duration120,duration50,duration121,duration51,duration122,duration52,duration53,duration54,duration100,duration101,duration102,duration103,duration104,duration105,duration55,duration56,duration57,duration58,duration59,duration60,duration61,duration62,duration63,duration64,duration65,duration66,duration67,duration68,duration69,duration70,duration71,duration72,duration73,duration123,duration124,duration74,duration125,duration75,duration126,duration127,duration76,duration77,duration78,duration79,duration80,duration81,duration82,duration83,duration84,duration128,critical_path,baseline_duration,actual_duration
0,0,40,200,120,120,280,360,80,400,40,40,200,360,120,80,1,360,120,40,240,40,120,280,200,1,40,240,600,40,40,1,360,1,40,40,240,200,120,1,320,40,40,880,40,1,400,1,40,40,640,160,440,1,80,1,1,40,1,280,200,1,40,40,600,280,40,160,1,520,1,1,40,1,280,120,1,40,760,1,1,1,1,40,200,120,1,120,1,40,440,120,1,120,1,40,40,40,520,200,40,40,200,1,480,1,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1682
1,0,40,200,120,120,280,360,80,400,40,40,200,360,120,80,1,360,120,40,240,40,120,280,200,1,40,240,600,40,40,1,360,1,40,40,240,200,120,1,320,40,40,880,40,1,400,1,40,40,640,160,440,1,80,1,1,40,1,280,200,1,40,40,600,280,40,160,1,520,1,1,40,1,280,120,1,40,760,1,1,1,1,40,200,120,1,120,1,40,440,120,1,120,1,40,40,40,520,200,40,40,200,1,480,1,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1682
2,0,40,200,120,120,280,360,80,400,40,40,200,360,120,80,1,360,120,40,240,40,120,280,200,1,40,240,600,40,40,1,360,1,40,40,240,200,120,1,320,40,40,880,40,1,400,1,40,40,640,160,440,1,80,1,1,40,1,280,200,1,40,40,600,280,40,160,1,520,1,1,40,1,280,120,1,40,760,1,1,1,1,40,200,120,1,120,1,40,440,120,1,120,1,40,40,40,520,200,40,40,200,1,480,1,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1682
3,0,40,200,120,120,280,360,80,400,40,40,200,360,120,80,1,360,120,40,240,40,120,280,200,1,40,240,600,40,40,1,360,1,40,40,240,200,120,1,320,40,40,880,40,1,400,1,40,40,640,160,440,1,80,1,1,40,1,280,200,1,40,40,600,280,40,160,1,520,1,1,40,1,280,120,1,40,760,1,1,1,1,40,200,120,1,120,1,40,440,120,1,120,1,40,40,40,520,200,40,40,200,1,480,1,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1682
4,0,40,200,120,120,280,360,80,400,40,40,200,360,120,80,1,360,120,40,240,40,120,280,200,1,40,240,600,40,40,1,360,1,40,40,240,200,120,1,320,40,40,880,40,1,400,1,40,40,640,160,440,1,80,1,1,40,1,280,200,1,40,40,600,280,40,160,1,520,1,1,40,1,280,120,1,40,760,1,1,1,1,40,200,120,1,120,1,40,440,120,1,120,1,40,40,40,520,200,40,40,200,1,480,1,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1682
5,0,40,200,120,120,280,360,80,400,40,40,200,360,120,80,1,360,120,40,240,40,120,280,200,1,40,240,600,40,40,1,360,1,40,40,240,200,120,1,320,40,40,880,40,1,400,1,40,40,640,160,440,1,80,1,1,40,1,280,200,1,40,40,600,280,40,160,1,520,1,1,40,1,280,120,1,40,760,1,1,1,1,40,200,120,1,120,1,40,440,120,1,120,1,40,40,40,520,200,40,40,200,1,480,1,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1682
6,0,40,200,120,120,280,360,80,400,40,40,200,360,120,80,1,360,120,40,240,40,120,280,200,1,40,240,600,40,40,1,360,1,40,40,240,200,120,1,320,40,40,880,40,1,400,1,40,40,640,160,440,1,80,1,1,40,1,280,200,1,40,40,600,280,40,160,1,520,1,1,40,1,280,120,1,40,760,1,1,1,1,40,200,120,1,120,1,40,440,120,1,120,1,40,40,40,520,200,40,40,200,1,480,1,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1682
7,0,40,200,120,120,280,360,80,400,40,40,200,360,120,80,1,360,120,40,240,40,120,280,200,1,40,240,600,40,40,1,360,1,40,40,240,200,120,1,320,40,40,880,40,1,400,1,40,40,640,160,440,1,80,1,1,40,1,280,200,1,40,40,600,280,40,160,1,520,1,1,40,1,280,120,1,40,760,1,1,1,1,40,200,120,1,120,1,40,440,120,1,120,1,40,40,40,520,200,40,40,200,1,480,1,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1682
8,0,40,200,120,120,280,360,80,400,40,40,200,360,120,80,1,360,120,40,240,40,120,280,200,1,40,240,600,40,40,1,360,1,40,40,240,200,120,1,320,40,40,880,40,1,400,1,40,40,640,160,440,1,80,1,1,40,1,280,200,1,40,40,600,280,40,160,1,520,1,1,40,1,280,120,1,40,760,1,1,1,1,40,200,120,1,120,1,40,440,120,1,120,1,40,40,40,520,200,40,40,200,1,480,1,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1682
9,0,40,200,120,120,280,360,80,400,40,40,200,360,120,80,1,360,120,40,240,40,120,280,200,1,40,240,600,40,40,1,360,1,40,40,240,200,120,1,320,40,40,880,40,1,400,1,40,40,640,160,440,1,80,1,1,40,1,280,200,1,40,40,600,280,40,160,1,520,1,1,40,1,280,120,1,40,760,1,1,1,1,40,200,120,1,120,1,40,440,120,1,120,1,40,40,40,520,200,40,40,200,1,480,1,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1682
