,duration1,duration107,duration2,duration3,duration108,duration4,duration5,duration109,duration6,duration7,duration110,duration8,duration111,duration9,duration112,duration10,duration11,duration12,duration13,duration14,duration113,duration15,duration16,duration17,duration18,duration19,duration20,duration114,duration21,duration115,duration22,duration23,duration24,duration25,duration116,duration26,duration117,duration27,duration28,duration29,duration30,duration31,duration32,duration33,duration34,duration35,duration36,duration37,duration118,duration38,duration119,duration39,duration40,duration41,duration42,duration43,duration44,duration45,duration46,duration47,duration48,duration49,duration120,duration50,duration121,duration51,duration122,duration52,duration53,duration54,duration100,duration101,duration102,duration103,duration104,duration105,duration55,duration56,duration57,duration58,duration59,duration60,duration61,duration62,duration63,duration64,duration65,duration66,duration67,duration68,duration69,duration70,duration71,duration72,duration73,duration123,duration124,duration74,duration125,duration75,duration126,duration127,duration76,duration77,duration78,duration79,duration80,duration81,duration82,duration83,duration84,duration128,critical_path,baseline_duration,actual_duration
0,0,40,200,120,120,280,360,80,360.09296637060635,40,40,200,360,120,1.015485797495662,1,111.56469030195359,0.9891292259666945,40,240,40,120,280,200,1,40,240,520.1178354375421,40,1.1388787503030535,216.70844173406996,36.63739197806017,1.0788416035564508,40,40,240,200,120,1,248.8090135085042,1.0757303387230979,40,852.3402417731934,124.78921272302935,218.7849316855777,39.89426839906135,1.058837000711176,40,40,640,160,140.2400223853795,195.6978880661934,38.06150282930893,0.9446190426794833,1,40,1,280,200,1,40,40,600,280,40,160,1,73.18566345218468,0.9598118511756412,1,40,1,280,120,1,40,464.919700741747,119.15576451175608,182.62466302057067,38.83165267709286,0.9618023418142395,40,276.86132009772297,120.27484865027441,189.79095186299736,38.42344633625149,0.8890564010698973,40,329.24835595890613,121.36883655282674,195.10555453298076,47.4286884450359,0.9072433163238535,40,40,40,520,200,40,40,200,203.63892492363362,35.9100255233073,0.9452337264961442,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1560.0929663706063
1,0,40,200,120,120,280,360,80,360.1100435672823,40,40,200,360,120,0.9061444565522565,1,112.55109462295295,1.0048106176420344,40,240,40,120,280,200,1,40,240,520.1440144995988,40,1.0665702486106374,224.3824957690042,43.70417103262814,0.9566485577217302,40,40,240,200,120,1,250.60703871888927,0.8582516850303166,40,850.6248545089348,109.57568284099473,182.08945021949526,44.04593400051634,1.07233257514934,40,40,640,160,154.78182250125852,183.68665269340457,44.21790259884902,1.1062301484434849,1,40,1,280,200,1,40,40,600,280,40,160,1,79.96452500524816,1.0143103675359701,1,40,1,280,120,1,40,434.57022440595017,127.55581983298143,204.80051502448282,38.902800547306406,0.8635921414007117,40,277.97757123421144,116.77539423302125,197.1963943593128,41.992682726056536,1.0901700318195662,40,368.50072956191,105.17797654489488,204.27986429534744,35.926571934148484,0.8952049400413642,40,40,40,520,200,40,40,200,175.54519435448398,43.00852187305274,0.9396401799868309,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1560.1100435672822
2,0,40,200,120,120,280,360,80,360.0979341395609,40,40,200,360,120,0.9890705263248047,1,110.29647543719315,1.0203465061629997,40,240,40,120,280,200,1,40,240,520.1130120073237,40,0.9746279555812729,227.14731905017607,34.410857170390685,1.005201246384312,40,40,240,200,120,1,249.4263460239722,0.9320080655988892,40,852.3935964443988,122.72570143929367,227.04862747429124,36.12246502335184,1.0186079190649664,40,40,640,160,140.6996690960247,193.83665652133521,44.21804492101295,0.9900890475804434,1,40,1,280,200,1,40,40,600,280,40,160,1,79.65475981242773,1.0278603778968738,1,40,1,280,120,1,40,441.3627298906925,111.43821040863116,180.9360411136051,39.66260639302988,0.8153269161392104,40,265.49998219096386,123.0672523738713,211.10560982632055,39.5254258659391,0.951027293756822,40,352.31618065301427,134.49143974489004,182.44499858992475,44.26009229196422,0.8929903162164579,40,40,40,520,200,40,40,200,184.0254269360358,34.92282764817433,0.9986864220415304,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1560.097934139561
3,0,40,200,120,120,280,360,80,360.1081943134027,40,40,200,360,120,0.8746902893222339,1,107.92544338749661,1.1076159107404187,40,240,40,120,280,200,1,40,240,520.1271510093853,40,0.9872055384950582,189.7168932760986,45.09137629551891,0.9820025835828504,40,40,240,200,120,1,249.75845953338066,0.9452184970093218,40,853.2781732764064,118.42579231750483,218.18452211727526,39.80352165447058,1.0621794578968395,40,40,640,160,155.78955208929574,212.1500096130547,43.06332876630377,1.042292025201227,1,40,1,280,200,1,40,40,600,280,40,160,1,76.94934009722121,1.0763937239034354,1,40,1,280,120,1,40,442.3694006918583,117.29098141667048,193.04804404287756,39.81500536978278,0.9049913699330542,40,258.48742495285825,108.81024792897266,163.30900624760832,38.574170986729776,1.0035887066926112,40,340.2218483606483,124.454045484657,218.59079257007852,42.06089802393491,0.841104709933483,40,40,40,520,200,40,40,200,192.0953450398721,41.85520765537307,1.0876162299595453,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1560.1081943134027
4,0,40,200,120,120,280,360,80,360.0984743464122,40,40,200,360,120,0.9320416512083427,1,113.45626803665532,1.03584328404683,40,240,40,120,280,200,1,40,240,520.128690688166,40,0.9477728753860365,183.04317398107528,43.48211609793485,0.9362172065049951,40,40,240,200,120,1,250.218506962756,1.0124377036885213,40,852.1448897291756,115.17671966494805,172.98253828564765,36.48808180367004,0.8111129579346799,40,40,640,160,158.65579352505628,191.21706058047616,35.614579080731964,1.0141847435410487,1,40,1,280,200,1,40,40,600,280,40,160,1,77.67181310656734,0.9213907180501089,1,40,1,280,120,1,40,460.0727263992124,117.51896983961174,185.00142239639734,36.63210385046339,0.9426127431471607,40,243.77017972840787,134.26828488744576,192.71731596461726,39.2843403790817,1.0777574613689285,40,345.5421347811176,136.17416897125042,211.51604728672982,40.22815030028725,0.8444620227446442,40,40,40,520,200,40,40,200,189.49955709268022,35.03438895404945,1.0908484063835937,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1560.0984743464123
5,0,40,200,120,120,280,360,80,360.10548871118743,40,40,200,360,120,0.9641753693840894,1,113.01048266418708,1.1504334781857355,40,240,40,120,280,200,1,40,240,520.1495741335475,40,0.9972394347819649,170.01149557791558,35.28880914494793,1.1253295133683925,40,40,240,200,120,1,250.79886466428863,1.111048369770486,40,853.7092923549536,115.79846202549318,205.50988565829863,41.30255514668427,0.939393613354717,40,40,640,160,147.21309101330294,188.08044839024618,42.953412937729794,0.9727609934238065,1,40,1,280,200,1,40,40,600,280,40,160,1,82.22458936019055,0.9119063648259766,1,40,1,280,120,1,40,448.9428265919156,108.98631986864677,177.26992871549888,42.53381398459462,0.928270765578917,40,313.3095910476566,110.33797893223388,198.83326582555966,36.60112192840548,1.1178018379865773,40,354.77007343626224,108.54376328655039,194.3065038198497,36.223633642343394,1.0229365030338387,40,40,40,520,200,40,40,200,223.80076152164372,39.9517319130796,0.894769440578497,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1560.1054887111875
6,0,40,200,120,120,280,360,80,360.0963306350775,40,40,200,360,120,1.0562886560511147,1,115.95022498155649,0.9685124532278158,40,240,40,120,280,200,1,40,240,520.1388500384016,40,0.9166944127594178,196.75023773690953,36.67647811084753,0.9971574198541475,40,40,240,200,120,1,249.15875422790037,0.9603624908300818,40,851.5204360613573,115.77135604597872,174.37407117737536,39.24229953380503,0.9868766767946759,40,40,640,160,132.8729159529188,216.89283801516424,41.67373232804899,1.0509375022982945,1,40,1,280,200,1,40,40,600,280,40,160,1,79.57496267304863,0.9373566758618578,1,40,1,280,120,1,40,436.3644118361723,121.73098008460494,202.69437771562676,38.893726443457155,0.8772497820839519,40,283.2395340132963,124.3977080811326,228.5336611598089,38.43659903501722,1.0913251507719446,40,335.5210518978563,118.43174510434146,196.84074632238946,35.83465348903827,1.0585117517494678,40,40,40,520,200,40,40,200,186.0099605861871,36.261790087093416,0.9525602587883608,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1560.0963306350775
7,0,40,200,120,120,280,360,80,360.09339120924614,40,40,200,360,120,0.9676558397656784,1,110.56834858685973,1.1011193681456561,40,240,40,120,280,200,1,40,240,520.1147408519128,40,1.0118553695057109,220.63119463685933,41.30741872533405,1.0868993674031433,40,40,240,200,120,1,249.27050356612557,0.9627004141100114,40,852.2654422613169,100.47303045666294,220.78840573425623,36.2909007468217,0.9926058684247694,40,40,640,160,147.83467634506565,185.23916823719503,35.36857459448464,0.9381886412847649,1,40,1,280,200,1,40,40,600,280,40,160,1,76.35322959686343,0.925589140375276,1,40,1,280,120,1,40,450.86451319304206,125.96785672997945,212.82650075197907,41.4688395362671,0.9230375296772623,40,276.8997595944261,123.44000625949694,194.06081868407915,42.291863033461446,1.089113625816919,40,368.0982068771862,123.04531093909485,190.31009097214266,39.55781071266476,0.9228503699748564,40,40,40,520,200,40,40,200,186.87112450302692,37.57841013587977,1.0491458985876534,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1560.0933912092462
8,0,40,200,120,120,280,360,80,360.1116252127664,40,40,200,360,120,0.8908990840746353,1,111.46269072135911,0.9054012620149092,40,240,40,120,280,200,1,40,240,520.1255399871039,40,1.0832832651544284,187.15700843402396,38.972392602983604,0.9000249897824656,40,40,240,200,120,1,250.5190852552833,0.9494434049745444,40,853.3648822413867,117.79091984049121,231.8195558992353,43.117529293151215,0.9688361348149119,40,40,640,160,142.92175887770918,236.00156223696865,38.92628499547732,1.063500392568302,1,40,1,280,200,1,40,40,600,280,40,160,1,76.66837047806959,1.1139180026503108,1,40,1,280,120,1,40,468.73190648707214,102.83293070525237,200.85095129777432,42.02927883480895,1.0623925475335365,40,273.3386764745097,121.35182214591231,210.71472030982767,41.29023461330614,1.0222378761561213,40,349.53955860375754,120.7205769397447,189.9378411840732,42.16795146806102,0.9725029238994547,40,40,40,520,200,40,40,200,230.79684402315468,39.2433825939021,1.0974783315861942,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1560.1116252127663
9,0,40,200,120,120,280,360,80,360.0895482714734,40,40,200,360,120,1.0039222407568025,1,114.02354403997776,0.8662593008895185,40,240,40,120,280,200,1,40,240,520.1313234848508,40,1.0050020671739581,173.62408096857396,43.438386800181,1.0894665151813308,40,40,240,200,120,1,250.6544719842892,0.8397489916696881,40,851.8090133853669,126.72517724281018,191.60204639794532,34.11425100942058,1.0212493751560254,40,40,640,160,150.32645891997709,175.69375217829696,39.91373224213754,0.9168167048563047,1,40,1,280,200,1,40,40,600,280,40,160,1,74.8682218916374,1.1265544724254717,1,40,1,280,120,1,40,463.6879920839276,114.53280240059928,209.84513243222727,44.49482251442652,1.0739695412435792,40,283.33578606039924,114.14790830911505,224.6663553721587,42.95009852874512,1.0434433379878068,40,353.61883122254017,138.89910813877708,176.67188054682956,41.814974842789304,0.9639478197871288,40,40,40,520,200,40,40,200,222.15450325886295,36.20316688688136,0.9180481483482225,40,1,1,120,320,1,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,1560.0895482714734
