,duration1,duration107,duration2,duration3,duration108,duration4,duration5,duration109,duration6,duration7,duration110,duration8,duration111,duration9,duration112,duration10,duration11,duration12,duration13,duration14,duration113,duration15,duration16,duration17,duration18,duration19,duration20,duration114,duration21,duration115,duration22,duration23,duration24,duration25,duration116,duration26,duration117,duration27,duration28,duration29,duration30,duration31,duration32,duration33,duration34,duration35,duration36,duration37,duration118,duration38,duration119,duration39,duration40,duration41,duration42,duration43,duration44,duration45,duration46,duration47,duration48,duration49,duration120,duration50,duration121,duration51,duration122,duration52,duration53,duration54,duration100,duration101,duration102,duration103,duration104,duration105,duration55,duration56,duration57,duration58,duration59,duration60,duration61,duration62,duration63,duration64,duration65,duration66,duration67,duration68,duration69,duration70,duration71,duration72,duration73,duration123,duration124,duration74,duration125,duration75,duration126,duration127,duration76,duration77,duration78,duration79,duration80,duration81,duration82,duration83,duration84,duration128,critical_path,baseline_duration,actual_duration
0,0,40,200,120,1.0900797255639918,266.6875620418873,39.91049871207575,0.9150893293230925,0.9782578148162497,1.1263837072012644,1.0989220696074067,293.1576225261513,0.9248519416128841,121.35257757757022,0.9098799036911098,218.0341332646281,38.108571776423695,0.9737697261196561,40,240,0.9926746610730846,120,269.6972387363282,41.126213713647864,0.9510020440694079,0.8954111932131821,295.6563762666648,0.997445946369307,107.93019199303676,1.0888691967394204,206.7161201447238,43.216830246235595,0.8964100154139366,0.9837313034077947,1.0321240827108378,296.3289042121256,0.9006484423558261,105.81892230009223,204.2486141595438,45.38896683188983,1.1473717054527133,0.9250034959260118,307.4867595352525,129.83160676305042,205.97993441973108,41.500707175531176,0.8390576549221945,0.9009776808714337,1.066997237168878,273.17104177444924,0.9212887001792678,103.36593316286832,219.00434636690576,35.79345251270056,0.9927671604609212,1,40,1,262.19816085239273,43.15775371675488,0.9604857041032882,40,1.05090831078392,403.72413497115053,1.0302299077219848,114.59224918439028,0.8650401324519775,190.6027067550729,37.346946289684034,0.8623352956102964,1,40,1,262.3810757331369,41.14297273532593,1.0818758576447465,0.9624303999334178,262.41332375475383,128.14104008799399,187.8394921353985,46.21608797765344,0.9263933136676847,0.8619433231688676,308.0000536444078,108.66313300292818,190.87489458024731,36.056759280371395,1.046498053792666,0.9890508370762481,295.7785145319432,123.66346863186743,188.60941980743138,38.483170517715756,1.1431335883396525,40,1.0653448392272022,1.0011162522884622,287.99644439029015,0.9840989082393489,133.12733146520142,0.9750139597186286,0.9040317153875637,215.98450765963213,37.69748432490028,0.9887758102497717,40,1,1,129.02103915351805,36.26877241153486,1.0015330410043488,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,790.0745508468659
1,0,40,200,120,0.9433804730437819,272.4075898420708,40.057960740097755,1.078541765617112,0.8926343033037957,0.9197078981623614,1.0277547887734608,255.61351651808556,1.0549457749028197,119.18986526279333,0.9660508206338286,213.44276303048187,43.83629854523509,0.9700453330225101,40,240,1.0051868679839424,120,272.0517112893749,40.17670539473718,0.9016903089702719,1.0036408549903024,265.05719234885703,0.8941763260001925,106.75007774528196,1.0737843766199013,211.00506459315955,36.1696511071106,1.0121971706831858,0.9607438901963322,0.970134524085637,248.62251867693834,0.868609312479702,104.42695169535413,185.70749463745295,45.932523108919995,1.0130816378948735,0.9973001106154926,292.407853620785,109.45831131470976,206.51338498611298,37.84435950327847,0.9396324852504544,0.8577292415668872,0.9570377438661981,265.8798525428299,1.057352959780304,106.04339638214091,194.5962579918158,37.63345218988673,1.0954905349170603,1,40,1,261.22293078707935,43.59238078281912,0.9612082763887404,40,0.9593005772208096,385.48560508354393,1.1025625264431995,112.62978081875904,1.0347143118294633,200.0621655758216,37.50753010695501,1.0038291128017718,1,40,1,263.65011294333056,44.69189088548898,1.007704652047362,1.0221226205968064,298.9477467063847,119.63280292479013,182.9793708362856,35.95412323907369,0.9649397593510258,1.1349753903451683,279.9051581994027,125.5220321205325,203.88638804793803,42.798053306459,0.9506152175480475,0.8524993075554759,303.8361936661322,137.96286102879048,213.04348860220938,45.665729767967754,1.0397147144538423,40,0.9836393582873559,0.9405675416593904,281.62404123069894,1.0362739363330968,120.88220312128607,0.9436188606061033,0.9987812954935942,213.46358263461684,34.24035217638432,1.0686353659765464,40,1,1,137.84592178592973,33.72506131999197,0.9578794962941011,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,779.7854881133748
2,0,40,200,120,0.8768582986937271,270.03708472072987,39.45029904547331,0.9767335387251341,0.9416848681462211,1.0006325937503224,1.0818012426428387,292.95390169389486,0.9710058806772566,118.66310276563092,0.939456990576214,191.5877410781649,38.94592939048877,1.0286134914180973,40,240,1.0072397898656367,120,264.70329473840604,41.05686232084902,0.974385196806312,0.9539767437847207,297.7940253760239,0.9265671704433314,108.9060959629921,1.0578959608914873,216.11108189897152,42.249131925332776,0.9640969606900851,0.940016624033124,1.036017018402072,313.7445455496851,0.9457656903045403,109.89477977996832,184.88814854124098,38.31559467978539,0.8826032161876615,1.1163212311316755,277.70212017357824,126.35047412180013,179.66725738608022,41.015603351269064,0.8336251593476365,0.8517212223611034,0.8614776753927946,249.9070455161401,0.9275900884074035,133.03048827559877,210.48421565270021,41.833139138916614,0.9561101519997506,1,40,1,263.5251371229846,37.43899810423723,1.0258831151842067,40,1.0292544449170309,377.9715592760608,1.073686497903773,111.67094278251805,1.07156524123573,198.8228531906046,40.09907431404212,1.030650837859427,1,40,1,262.1054098367433,44.238840345613866,1.081941422851505,0.928105204150584,294.9904743250885,117.0316194904842,219.08245554423195,34.256530938154654,0.9850895506880591,1.0273617841077387,319.0830373233289,102.95029041108108,225.7891835045349,45.923408546700884,0.970630690840844,1.0911157095651296,258.2836731383301,121.54605183328563,190.92582737905025,39.74564266189737,0.9746368286396335,40,0.9318761160918645,0.9685650171006639,297.8389362078571,1.0291431654320569,114.7819884959428,0.9607359393459188,1.0285496825346867,196.1700601423479,37.46091522529278,0.9966956085248647,40,1,1,141.56185012780327,40.58913197049752,0.901445117122695,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,772.7695865851415
3,0,40,200,120,0.9955052774451834,265.7013712771693,42.62676367519844,0.9623251818588583,1.0373195653583547,1.025290283416574,1.0026783981770413,320.58259119442806,0.9501251407232775,114.34667056721004,0.9153782426931012,190.2659733735455,37.24983847824847,0.8973458278168356,40,240,0.9862788421980688,120,267.2422162784407,40.41051767779741,0.8692392653988015,0.8985279937961973,292.6966597609563,1.0623243698040241,111.91730318996744,1.1076233000407003,180.12788547856832,46.03503289492186,0.9532115798692116,1.0071797840947903,1.0789152105909865,245.36592413438646,0.9346035871793529,128.19043606947946,207.12702999848432,43.95206301029399,1.1057966331774542,0.9058731598429848,292.54956901017977,107.53147695514001,235.48861580524505,39.11031155357371,1.0026610344407185,1.0964927608036164,1.0655011353939936,279.91365249312844,0.9900724039083046,119.6045681926372,192.10944064579823,39.835567044239255,1.1320314234704334,1,40,1,260.90337438222053,43.58567005653744,0.9859463306275502,40,0.9219611247003502,358.92628278881716,0.991354442275115,121.61891946393087,0.89418227451922,211.33525940545525,41.34403938255923,0.8511886712413432,1,40,1,262.715044330034,45.040352385803594,1.0557560071921719,1.1055318872181732,289.2844976213783,128.50641195496956,188.9330327698232,41.43666706556891,1.0524110236845634,1.107603610772259,286.10081734230056,132.03169397107163,197.3293150351168,38.68079000189313,1.1375401880283653,1.1151201788957277,269.5808156198642,124.55082157168886,219.70302127158698,40.91554155125905,1.0372022481785304,40,0.8941409371010625,1.0589476059241254,263.75781314148213,1.0609639593248887,125.39405598922411,0.9167974711878587,0.956254325686804,180.598298418954,37.47214672239726,0.9925407153306113,40,1,1,129.39785071794614,39.60638278770505,0.9649596710979391,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,776.8831875534986
4,0,40,200,120,1.1321889616949181,269.51097700230395,41.35008550151662,0.9591281012242083,0.8675059982747215,0.8620984368172451,1.1271130173589858,235.46560673623523,0.8490975668758421,115.36120377348198,1.0017561242214525,218.46996830375662,43.440198708062965,1.0394804540592035,40,240,1.0637205017318296,120,271.812135653939,43.6354260690923,0.9868572089835749,1.022753928524806,278.66745010889304,1.109098111528024,114.78030901210471,0.9922083897944347,214.38176512545607,44.29507257922986,0.9205714744371909,1.01667971499388,0.9777241893487626,235.72709274133217,1.0109759385820178,114.44451483890064,197.7652020557051,44.12167022281254,1.0950988571870646,1.0291382258206505,250.93306804708826,121.56182131754129,230.3941149185644,45.750141483618286,0.9676324226173877,1.0236076496700062,0.9691951719202531,323.14274520548764,1.077699738344072,127.76892421374454,195.58577022127554,41.65156574736365,1.0675642010017594,1,40,1,264.6324410200328,44.382255266538316,1.1460234146355348,40,1.0389902316963218,411.19369836024237,1.143646201883805,115.50287987512195,0.9129733214152844,208.9309009040456,35.839323007076516,0.950887834344585,1,40,1,264.0645325908215,37.836583347177864,1.058702263674294,1.1345307067133406,288.68115964211245,134.69685792841736,181.97121219136798,37.23122317379083,0.9304497179219292,0.9435746269955041,296.8303756460841,137.13022765522228,184.45567605531332,37.68963130539492,0.9364757760298601,0.8938796589911738,239.1278610832598,116.93027333626591,189.01341844079934,42.66797242638336,0.8836765820448229,40,0.9689594436097391,1.1766027754378356,300.6243263198042,0.8235170076851145,102.022551398321,0.9230165029300452,0.9395259829971879,212.78430508441687,37.42188328141165,0.9361844533965459,40,1,1,131.14310734449012,35.711427187083075,1.0876996830973578,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,815.5132997358265
5,0,40,200,120,1.0974784936548194,268.33726994896983,42.919285427047356,0.90551227653537,1.0991999743884149,0.9270586944287356,0.9121886841171929,299.78741515167025,0.9347364174861192,130.19038677708147,1.0707705847056728,204.47207520933182,40.61342167280788,1.002799172906522,40,240,1.0273505250457062,120,265.838966308919,43.93125764023673,0.8512366539010409,1.0179285821941595,267.11361312452584,0.9900648858610438,125.12409521238362,0.9110609076573055,185.23789178511151,36.356947837306,0.9002578888833576,1.0179431983536138,0.9061582249724268,262.13204096035724,1.005444195610125,112.8522069944934,205.78156503644908,36.36574187202914,0.8420270479274428,1.0336820408576477,266.37347451816987,104.91002495520195,188.77305102330698,39.43253030830516,0.9879900874567524,0.9084148610676365,0.9600348885111409,246.36844155412606,0.87045737702698,116.2991967460646,201.45570107941026,35.633233866375456,1.0437642196951922,1,40,1,260.3928215244634,42.67494749635019,0.8956822785813375,40,0.9492042253696958,357.55267009126885,0.9497055963136851,130.48135885155452,0.87501421452144,213.88923850114105,38.58467695047443,0.9820301981888923,1,40,1,263.2089541346756,42.10289866012582,0.9558340189159689,1.011800336213943,276.62736522908773,122.5937417447031,213.97619353001488,34.41380934889182,1.0331834825467192,1.1672907949495537,303.1069170586385,103.89254165928283,231.05971947342354,34.576370236140534,0.983601419150876,1.032410030710865,282.5969359164613,121.61329133718853,193.11630067142647,37.74855310353507,1.1316817678545388,40,0.9185073166952036,0.903472192566683,269.690586788133,0.9758389551190687,106.09971709104633,1.0021661735008234,1.1219231211320326,222.70970248173708,38.88936653026811,0.9075936842002187,40,1,1,134.5978817982396,39.243215238251345,1.0399791267727527,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,784.2638986288326
6,0,40,200,120,1.0635332757529885,271.20236743139566,39.145810660694394,0.9893771944826025,0.9170641094273273,1.0147882145118803,0.8686089114927468,289.4499914903996,0.9515491469243127,102.46926423418736,0.8900383303781794,184.03789197941754,37.05260728823569,1.0581514310366908,40,240,0.9791712283163996,120,271.01053382573207,40.27012708926471,1.1026313370648062,0.9405859100782815,307.35123108093177,0.9893737272101117,122.23947137562931,1.0381814917530647,219.23619085195443,36.550895026513736,1.1243896343851307,1.0455157127741717,1.1114700899443948,313.2306385585887,0.896920915383843,134.30515367673542,177.06413862359057,38.376222925863395,0.944136518553363,1.131794686292418,291.90709930361174,134.5921608682184,208.13755957819737,42.512139979138,1.083047619459307,1.0529503970360412,1.0029927857812697,266.83233085579946,1.0713420730707408,126.46724136689325,229.17742698256754,36.979233783453,0.9012478716664634,1,40,1,264.01802534770604,35.173574407680256,0.9570395247706788,40,0.9005415804671456,393.5223068873747,0.9134879051584751,112.36436225625752,0.9088715230512623,223.84197959863903,41.641129271143626,1.0105170755374977,1,40,1,263.8090628786868,45.14890227542495,0.9689182936580877,1.0565161510811736,290.4411981411722,120.27932814851374,174.19312381170352,36.107314059916234,0.9605799401851062,1.0139414591897764,270.427422415058,109.61309912447561,208.55483609237137,43.753178294052454,0.943914239979219,0.8511385396018032,275.9802342412721,128.01620157354694,180.27717804576253,43.35525810987498,1.0381750550139464,40,0.9697785228066024,1.1009238332396207,283.84426894362457,1.0289313752568898,126.50839964272006,1.0502990746713798,1.057011947760174,184.17438739536016,43.906804643421665,0.9695742939476109,40,1,1,126.92823666484043,38.54197624820622,0.962658736710388,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,815.1031960976293
7,0,40,200,120,1.0661007760830914,271.57182865106154,39.46480800127774,0.967331915154646,0.9680106861927986,1.0332334222520987,0.9671260321703973,258.9161499604556,1.0163277248294023,121.45358954221142,1.0054658801238867,184.1595309970448,41.71943122951714,0.9256062846476762,40,240,1.0589320242625253,120,270.18571436963896,44.13842935045503,0.9789356125703234,1.0490612858929105,317.998473877694,1.06038558621941,129.39569994257178,1.0377125973381691,219.46348724325975,42.385487550717336,1.044494091809626,0.9377481714647391,1.0514677066679268,279.6072860905972,0.8327161321762685,133.87509214616438,213.0888735792972,39.87455673801592,1.1024514113761352,0.9058549958286372,271.27803819118424,118.67761447174432,225.42501307412198,39.64277989957141,0.9528279968351744,1.018211717872885,0.9684524566315676,311.4005432484561,1.081728789917873,106.14872401912835,214.16592386044334,36.766053838192235,1.0115004124048312,1,40,1,264.69162050754585,39.04958307207082,1.0887654888813045,40,0.9959558911488813,390.7435004106495,0.9919063587961554,115.90186385602871,0.8599262391575947,177.78680757248645,37.54387810152796,1.014225561528422,1,40,1,261.2681612071127,43.6963024963932,0.9907093192319356,0.8875983659475231,253.07055025011465,133.9982136801281,187.63560574053912,38.61825964456151,1.03215258422097,1.0749579955070616,237.72195991538808,103.59939252961807,189.9078288080171,38.518707785698496,1.1671155044851824,0.8665277895236974,310.3963480424541,125.8541358753636,192.82456542785326,35.72183014850149,1.0771931374830515,40,0.9153785532764148,0.996916848318509,267.9130486217089,1.160628383369447,122.4070597078543,1.0490984786493078,1.0584908940052238,208.0120569583999,35.524990180573006,1.0857712604805643,40,1,1,126.77062763897092,42.460128222293775,1.1205196957250194,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,765.8380639913238
8,0,40,200,120,1.0584832223184935,270.3348919055396,36.367266827828004,1.0017703417082773,0.9512221737777637,1.0374254287714673,0.9410546476042281,285.94117175354427,1.1239513137900505,106.02788032139198,1.0752869137935674,200.2289297418433,39.237275091723646,1.0769607476428256,40,240,0.9841851191330288,120,268.0338230512587,43.21101339969009,0.9564189803644131,0.910511032385952,272.2460261824465,0.9585095671593001,116.97943949387567,1.0483433807279041,205.7530787720739,40.02978566962811,0.9248593454880474,0.9550760730092295,0.8759239627953758,272.4504303122173,1.1235399803707316,119.11237586768246,209.9022724173176,43.819198762261415,1.1273411489697367,0.971502403087976,296.9317288044886,127.34441796674562,207.46951567349862,43.32078432376141,1.034408089620171,0.9783123678111771,0.9745324051019464,278.3288579524752,1.1746759791220196,122.39247862980302,187.03556024303427,44.349936095556394,1.082170046375693,1,40,1,265.7492291175904,41.63764117492437,0.8301661948385194,40,0.9470356162241205,372.6097439667878,0.8903655294330659,107.99364607414412,0.906995553762559,200.55367432156172,35.17663454204826,1.0497704152800693,1,40,1,265.28886893300717,43.95366556622888,1.0724935119985788,0.9378913122637895,291.5707757512896,113.15269374744808,185.50105844697015,37.5932124929067,1.0724036689619896,0.9681590700351862,256.1310207683168,121.96468628346042,201.8067539908527,34.726216172686144,0.9867727019445214,0.9815671705559943,291.0996120969602,126.04206011658853,191.25605267241923,46.01473410845667,1.1568657266031614,40,0.9800077874201429,0.989672898309798,283.02283127920464,1.1002937831189232,107.86388274397883,0.9213572955612523,0.8568095457472599,205.69175066252043,36.060216520350444,0.9552044267774152,40,1,1,127.95026341686481,41.32436825032247,0.9095289188025548,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,760.1278660192418
9,0,40,200,120,1.0560919660589438,267.42929973418006,35.57398296288719,0.8388184329194383,0.9911398375857746,1.1635257455346395,0.9838986603439179,304.9476032534601,0.9544888376557594,110.06668364796677,1.1502482986404443,167.54998170894237,41.62255839042815,1.0299087696681521,40,240,0.9711014795523718,120,268.15201328836196,37.63430651082224,1.0289040189889165,1.0230394393244662,240.03572037116962,0.9974030425369533,112.1652634396722,0.9858652007665198,190.27132265935765,45.564316775204446,1.026005615255671,1.1216090170468416,1.022303989582412,285.23514081055947,1.1255462683529833,125.37128209681458,199.62323638259866,42.90474679973097,1.0972583958175606,1.0560703193539724,268.7537597643857,125.84516697449394,173.17447961108323,44.39229775536158,1.1225143455347406,1.1122532026158796,1.0837991320082128,277.7637249033794,1.0671314819003042,128.2682378235105,177.76231360030897,46.025832730226796,1.001150080458075,1,40,1,261.01228725876115,42.70578465164639,1.0760930109622318,40,0.986276179335391,400.4146794599919,1.0185824847225495,113.75237887292678,1.0730891942291283,202.10878995232542,46.38163512762975,1.001382898360912,1,40,1,265.0689859583077,43.97355740411802,1.0127131962045295,1.0531853778396496,285.3655450965923,124.58526007445403,181.01838268627677,40.3556708628475,1.0895520047371519,1.019422541951107,277.2311101327807,128.65997384061922,220.65366524122578,41.321871969015675,1.1740321090811334,0.9228246703000835,276.87694876864595,111.0688336320379,201.03950226528272,38.96044810457186,1.031947927775105,40,0.9479317386665347,1.025061794622458,284.2046150761454,0.9779057503578155,109.74941960082069,1.040171120403813,1.0971408865245016,201.9182908408909,38.90268652658055,0.89526877464318,40,1,1,135.33046588420612,44.270769802778155,0.8508459751497728,0,"[73, 123, 124, 74, 125, 75, 126, 127, 76, 77, 78]",647.0,806.7368141695218
