,duration1,duration10,duration11,duration2,duration3,duration4,duration12,duration14,duration5,duration6,duration7,duration8,duration9,duration13,duration15,critical_path,baseline_duration,actual_duration
0,0,2200,2192,2296,2656,2328,173.95003054629274,252.9465650665965,1768,2328,2272,1872,1328,9.084945184103521,0,"[3, 11, 14, 15]",4360.533333333335,5100.946565066596
1,0,2200,2192,2296,2656,2328,161.50019965554833,252.70546941815832,1768,2328,2272,1872,1328,8.242113225886365,0,"[3, 11, 14, 15]",4360.533333333335,5100.705469418158
2,0,2200,2192,2296,2656,2328,157.98200280301293,246.26498081237355,1768,2328,2272,1872,1328,8.253646937043062,0,"[3, 11, 14, 15]",4360.533333333335,5094.264980812373
3,0,2200,2192,2296,2656,2328,163.25151903692836,252.9418157441201,1768,2328,2272,1872,1328,9.189024757317696,0,"[3, 11, 14, 15]",4360.533333333335,5100.9418157441205
4,0,2200,2192,2296,2656,2328,172.6656537076359,236.33311798700674,1768,2328,2272,1872,1328,8.910595801828654,0,"[3, 11, 14, 15]",4360.533333333335,5084.3331179870065
5,0,2200,2192,2296,2656,2328,155.33422367156885,242.28196859399446,1768,2328,2272,1872,1328,8.494686261532213,0,"[3, 11, 14, 15]",4360.533333333335,5090.281968593995
6,0,2200,2192,2296,2656,2328,172.66292545095195,253.95753699222993,1768,2328,2272,1872,1328,7.250368269506488,0,"[3, 11, 14, 15]",4360.533333333335,5101.9575369922295
7,0,2200,2192,2296,2656,2328,170.14817942709263,243.5656318683603,1768,2328,2272,1872,1328,9.330614936356314,0,"[3, 11, 14, 15]",4360.533333333335,5091.5656318683605
8,0,2200,2192,2296,2656,2328,171.98677523666134,251.8779384112961,1768,2328,2272,1872,1328,8.326159208064109,0,"[3, 11, 14, 15]",4360.533333333335,5099.877938411296
9,0,2200,2192,2296,2656,2328,161.34560334895747,230.82315958795328,1768,2328,2272,1872,1328,9.116248432500385,0,"[3, 11, 14, 15]",4360.533333333335,5078.823159587953
10,0,2200,2192,2296,2656,2328,173.58825115929045,245.631149833007,1768,2328,2272,1872,1328,8.75133766755583,0,"[3, 11, 14, 15]",4360.533333333335,5093.631149833007
11,0,2200,2192,2296,2656,2328,180.27502304696225,240.192462983745,1768,2328,2272,1872,1328,8.000354195670909,0,"[3, 11, 14, 15]",4360.533333333335,5088.192462983745
12,0,2200,2192,2296,2656,2328,162.37879379661737,237.76351008401224,1768,2328,2272,1872,1328,7.63010042196899,0,"[3, 11, 14, 15]",4360.533333333335,5085.7635100840125
13,0,2200,2192,2296,2656,2328,162.41972711917214,244.8434034979906,1768,2328,2272,1872,1328,8.048181530612224,0,"[3, 11, 14, 15]",4360.533333333335,5092.843403497991
14,0,2200,2192,2296,2656,2328,173.3214555632726,240.93897589287457,1768,2328,2272,1872,1328,9.462424908590899,0,"[3, 11, 14, 15]",4360.533333333335,5088.938975892875
15,0,2200,2192,2296,2656,2328,166.3734056086827,250.81890314613975,1768,2328,2272,1872,1328,8.028172526604108,0,"[3, 11, 14, 15]",4360.533333333335,5098.81890314614
16,0,2200,2192,2296,2656,2328,167.31665531561492,246.03994219067863,1768,2328,2272,1872,1328,7.760701540431517,0,"[3, 11, 14, 15]",4360.533333333335,5094.039942190679
17,0,2200,2192,2296,2656,2328,172.50161927225463,247.2472235017971,1768,2328,2272,1872,1328,8.798793940637239,0,"[3, 11, 14, 15]",4360.533333333335,5095.247223501797
18,0,2200,2192,2296,2656,2328,167.45170716801556,235.05519686991,1768,2328,2272,1872,1328,8.098078454219461,0,"[3, 11, 14, 15]",4360.533333333335,5083.05519686991
19,0,2200,2192,2296,2656,2328,171.09258063494485,245.2012209438601,1768,2328,2272,1872,1328,7.664247910225981,0,"[3, 11, 14, 15]",4360.533333333335,5093.20122094386
20,0,2200,2192,2296,2656,2328,173.62074955264563,249.15068820989288,1768,2328,2272,1872,1328,9.237993239177246,0,"[3, 11, 14, 15]",4360.533333333335,5097.150688209893
21,0,2200,2192,2296,2656,2328,156.76171664555113,244.7618536134427,1768,2328,2272,1872,1328,8.575665244401524,0,"[3, 11, 14, 15]",4360.533333333335,5092.761853613442
22,0,2200,2192,2296,2656,2328,176.2215949233359,241.55235907444433,1768,2328,2272,1872,1328,8.86133134119535,0,"[3, 11, 14, 15]",4360.533333333335,5089.552359074444
23,0,2200,2192,2296,2656,2328,182.45501374337513,226.8372430748735,1768,2328,2272,1872,1328,8.395516223413104,0,"[3, 11, 14, 15]",4360.533333333335,5074.837243074873
24,0,2200,2192,2296,2656,2328,154.85372560149716,247.93596296365075,1768,2328,2272,1872,1328,7.35618738757994,0,"[3, 11, 14, 15]",4360.533333333335,5095.935962963651
25,0,2200,2192,2296,2656,2328,166.60647117291063,242.78492065231887,1768,2328,2272,1872,1328,8.844040131575671,0,"[3, 11, 14, 15]",4360.533333333335,5090.784920652319
26,0,2200,2192,2296,2656,2328,180.48183986486518,250.2425337072396,1768,2328,2272,1872,1328,9.075619318156456,0,"[3, 11, 14, 15]",4360.533333333335,5098.24253370724
27,0,2200,2192,2296,2656,2328,180.66352894474616,247.95882008450076,1768,2328,2272,1872,1328,8.650726625893666,0,"[3, 11, 14, 15]",4360.533333333335,5095.958820084501
28,0,2200,2192,2296,2656,2328,176.37287100036787,252.25516068031374,1768,2328,2272,1872,1328,8.91933076652416,0,"[3, 11, 14, 15]",4360.533333333335,5100.255160680314
29,0,2200,2192,2296,2656,2328,156.994993020217,256.44073004004827,1768,2328,2272,1872,1328,7.644249858585836,0,"[3, 11, 14, 15]",4360.533333333335,5104.440730040048
30,0,2200,2192,2296,2656,2328,172.4966793997869,246.50831769798322,1768,2328,2272,1872,1328,9.13016560183583,0,"[3, 11, 14, 15]",4360.533333333335,5094.508317697983
31,0,2200,2192,2296,2656,2328,184.06027659871108,251.57281574698814,1768,2328,2272,1872,1328,8.57079988329257,0,"[3, 11, 14, 15]",4360.533333333335,5099.572815746988
32,0,2200,2192,2296,2656,2328,177.6841347544376,242.99127980587372,1768,2328,2272,1872,1328,8.590433698053737,0,"[3, 11, 14, 15]",4360.533333333335,5090.991279805874
33,0,2200,2192,2296,2656,2328,168.74094863865176,232.91422438858172,1768,2328,2272,1872,1328,8.990330712225301,0,"[3, 11, 14, 15]",4360.533333333335,5080.914224388582
34,0,2200,2192,2296,2656,2328,164.06931887086486,239.5141509641518,1768,2328,2272,1872,1328,8.680992110434273,0,"[3, 11, 14, 15]",4360.533333333335,5087.514150964152
35,0,2200,2192,2296,2656,2328,171.16669215610113,228.5206656744849,1768,2328,2272,1872,1328,8.764554934720746,0,"[3, 11, 14, 15]",4360.533333333335,5076.520665674485
36,0,2200,2192,2296,2656,2328,162.72472342868244,254.14506038876672,1768,2328,2272,1872,1328,8.986508416315687,0,"[3, 11, 14, 15]",4360.533333333335,5102.145060388767
37,0,2200,2192,2296,2656,2328,165.6123855559763,235.7618965899247,1768,2328,2272,1872,1328,8.528953043135957,0,"[3, 11, 14, 15]",4360.533333333335,5083.761896589925
38,0,2200,2192,2296,2656,2328,159.80073334073523,248.32381065655122,1768,2328,2272,1872,1328,8.887017676389654,0,"[3, 11, 14, 15]",4360.533333333335,5096.323810656551
39,0,2200,2192,2296,2656,2328,166.09182918786234,243.29131771301485,1768,2328,2272,1872,1328,8.285267796168537,0,"[3, 11, 14, 15]",4360.533333333335,5091.291317713015
40,0,2200,2192,2296,2656,2328,173.9282934976144,246.5691356139299,1768,2328,2272,1872,1328,8.871929494648786,0,"[3, 11, 14, 15]",4360.533333333335,5094.56913561393
