,duration1,duration10,duration11,duration2,duration3,duration4,duration12,duration14,duration5,duration6,duration7,duration8,duration9,duration13,duration15,critical_path,baseline_duration,actual_duration
0,2048.164817872298,2398.291783451073,2310.598072241398,1665.5823939452114,266.5013779577163,2202.882354236862,148.71928492018193,234.95659719268582,1920.2262820216267,2091.220225158563,2002.0830948679297,1666.656232385555,2017.2149137612023,8.485468730061186,7.589320930092208,"[1, 10, 12, 13, 15]",4360.533333333335,4611.250675903706
1,1738.8106668105274,2135.2993227582892,1938.1060366558327,1760.5459540133352,252.90308036208387,2292.0073048605273,122.94983458537298,188.6538217900493,1894.8790752687971,2118.8827462001104,1928.2356681849035,1674.9815641545454,1922.38446586436,9.284501527797074,8.567080948239667,"[2, 10, 12, 13, 15]",4360.533333333335,4036.6466938330345
2,1762.2873351229086,2476.649071180007,2306.514123686614,1777.7853295085079,239.8145642995811,2479.849589635901,136.23315522806843,219.54664908052473,2050.5973369078893,2136.2478142196965,2066.981465210938,1830.3573582094052,2206.6707220351154,8.316412048535632,8.354063882550461,"[2, 10, 12, 13, 15]",4360.533333333335,4407.338031847669
3,1818.039434819992,2359.267729238549,2046.8724199219214,1642.243396322403,278.78199729676686,2228.036385988815,144.36937977694166,201.67614258947594,2024.1607570732235,2097.934887969094,2251.252977873229,1836.67345184505,2085.366592040184,8.837759623882606,8.79872521826639,"[1, 10, 12, 13, 15]",4360.533333333335,4339.313028677631
4,1870.7099448950303,2293.444740878307,2299.257498787496,1801.605879720817,268.62354436537,2419.538311942064,135.79529450630224,241.54128048110329,1865.3101439440777,2032.0958826717945,1939.6336370115932,1778.0974196740126,1967.9813562437355,8.703003394832393,8.937963130440622,"[1, 11, 14, 15]",4360.533333333335,4420.44668729407
5,2086.2488485438735,2364.4261501687024,2066.003474445939,1654.6741662859147,277.33086709211443,2526.499913729126,146.05817166074695,236.5202065022404,1861.0697208624322,2116.534922778052,2119.3880218650984,1850.050715946331,2204.16449069329,8.745271371262488,8.380148831385542,"[1, 10, 12, 13, 15]",4360.533333333335,4613.858590575971
6,1978.4513524627569,2421.4941371042214,2168.593097162113,1586.82511006185,251.66553304716055,2103.606173480426,147.20967450116206,244.99119227927997,1853.132112194253,2246.601438546873,2121.723893264554,1551.0442990511601,2088.378128314495,8.940800069133434,8.24420891532036,"[1, 10, 12, 13, 15]",4360.533333333335,4564.340173052595
7,1724.459731242497,2373.829484491367,2435.5214512193684,1767.7884514810164,258.20262473029493,2270.1435474360596,125.06154374417623,233.67876816043,1592.9805534214286,2105.156566161246,2128.6365673296623,1804.434825576631,2223.7855504070503,8.056981223958516,9.44543970318552,"[2, 11, 14, 15]",4360.533333333335,4446.434110564001
8,1900.446757107054,2365.0085020892566,2190.6830158413372,1891.2005761525468,248.68738861744404,2004.9418534618108,143.2908449560652,238.34247195746076,2081.849395902173,2113.6689237853902,2133.7252045649398,1494.233885156111,1936.1961777537495,8.968099928578315,8.729879140865336,"[1, 10, 12, 13, 15]",4360.533333333335,4426.444083221821
9,1719.081421890392,2274.07958035048,2104.7442018366587,1797.8966754527883,239.4100630248123,2311.9097702472095,146.24219628534178,212.72576412748208,1610.9208128911791,2236.3098443114104,2327.4615751183633,1918.1152341489956,1877.0308371031883,8.688999096325672,8.622550520197727,"[2, 10, 12, 13, 15]",4360.533333333335,4235.530001705132
10,1753.0988208744834,2262.082774040721,2296.300273651343,1942.2237874442503,260.374054257036,2220.2531638548776,125.00098250359511,229.8898086562767,1687.9287575692504,2160.026851188184,2045.368550695448,1871.1537893531986,2081.600577391646,9.065720863534402,9.145035180829653,"[2, 11, 14, 15]",4360.533333333335,4477.5589049327
11,1867.7853937187508,2406.16674614593,2065.138253707297,1640.9738307392881,242.60919286851458,2085.3235596133914,133.71567981282607,252.10366245254426,1724.7827860674756,1937.963361182058,2179.851046018689,1870.9447741776569,2152.3733466686544,7.935789885989644,8.662190815357757,"[1, 10, 12, 13, 15]",4360.533333333335,4424.265800378855
12,1867.548922733499,2268.3776326718735,2226.552322591941,1649.6902256648805,230.88352468659463,2330.1614243420163,134.68182290080313,193.50098232601576,1838.6267709767048,2138.642089364353,1959.9610631632638,1712.1441188700692,2232.559103422391,9.233158746018958,7.817724657111101,"[1, 11, 14, 15]",4360.533333333335,4295.419952308567
13,1872.1105783288992,2147.464360951362,2317.2590044428653,1878.495490619007,272.240546381608,2259.9393517641074,134.43612190530044,203.6455382827069,1894.7010301831035,2124.152690609618,2283.8395534124757,1789.1238136673203,2158.2412722288605,7.9765383891896775,7.753008062668351,"[2, 11, 14, 15]",4360.533333333335,4407.153041407248
14,1693.2269428256006,2402.0634780973514,2036.6736024428437,1565.4955376188127,242.95552849429333,2441.504806564359,147.09005364565735,221.74539375966035,1700.489806765929,2114.6922220731653,2164.506834261916,1845.583088128471,2058.0653874322625,7.462919304026803,7.604620623451475,"[1, 10, 12, 13, 15]",4360.533333333335,4257.448014496087
